From	To
Q5UQW4	UniRef50_Q5UQW4
B1JLX6	UniRef50_P41121
P98037	UniRef50_P00403
A6V669	UniRef50_A1WS32
Q5N5W8	UniRef50_P31179
Q972A2	UniRef50_P14909
D4AU29	UniRef50_E9F8L8
Q1GUX2	UniRef50_Q9ZFA4
A1A3C7	UniRef50_P50001
A7ZW70	UniRef50_P66834
Q2T880	UniRef50_Q63IW3
A8HS10	UniRef50_P72247
Q5M4W6	UniRef50_Q8DTN8
Q8CVE9	UniRef50_Q8CVE9
Q8BSL4	UniRef50_Q8IZT8
A9R1U2	UniRef50_P77918
Q64518	UniRef50_Q93084
A8FNR3	UniRef50_Q9PM74
A7ZUE7	UniRef50_A7ZUE7
A6QNQ6	UniRef50_Q99708
O54161	UniRef50_P96463
Q8P2R3	UniRef50_A8FGU0
A7G9Y6	UniRef50_A6LS61
Q89UG3	UniRef50_P31496
A7HPP1	UniRef50_A8IGU8
P83972	UniRef50_P83972
A7FG51	UniRef50_Q83CA8
O29491	UniRef50_Q2JDQ4
Q67RV4	UniRef50_Q67RV4
B4STS7	UniRef50_Q9PF94
Q97P31	UniRef50_Q8DVF4
A7MZY1	UniRef50_Q9KUG5
Q04ML1	UniRef50_Q04ML1
B5RF43	UniRef50_P18330
Q5R7X9	UniRef50_O60671
P04425	UniRef50_P04425
Q8E554	UniRef50_Q1GB17
Q7M8N8	UniRef50_Q7VHX2
B7HVU3	UniRef50_P46107
Q0BWJ8	UniRef50_Q9A2L5
B5QWT6	UniRef50_C3K3R3
Q39IQ1	UniRef50_Q62HW8
Q2NEQ0	UniRef50_Q2NEQ0
Q0ZIW6	UniRef50_Q2QD39
Q24SX2	UniRef50_P54470
C5A5L9	UniRef50_O59476
P59024	UniRef50_Q9NWM8
Q74LI0	UniRef50_Q5FMG3
B1Y0M2	UniRef50_Q1GXB8
Q2GJJ5	UniRef50_Q5LLM0
Q6NLQ6	UniRef50_Q6NLQ6
A8G2H7	UniRef50_Q31D10
Q03IP7	UniRef50_Q9CDZ7
B3DVC8	UniRef50_B3DVC8
A0A179H2I8	UniRef50_A0A179H2I8
C6BUI7	UniRef50_C6BUI7
Q0SRN5	UniRef50_Q97GT3
Q7MIV1	UniRef50_Q9RQF8
Q5FF20	UniRef50_Q9ABE7
B1LF51	UniRef50_A9MPV6
Q9JYX3	UniRef50_Q9JYX3
Q37376	UniRef50_Q37376
Q88JY0	UniRef50_Q88JY0
A8GB09	UniRef50_Q0I1H8
Q2IMV5	UniRef50_P70965
Q46VZ0	UniRef50_Q2T2K3
Q4FUX4	UniRef50_Q4FUX4
B1Q006	UniRef50_B1Q006
Q1BTQ6	UniRef50_Q63X78
Q3JW88	UniRef50_Q8Y2E3
Q2KY92	UniRef50_Q82XU9
F4KGD4	UniRef50_Q8L7D2
B4S687	UniRef50_B4S687
A6W1R4	UniRef50_O66108
Q0T1T8	UniRef50_Q3IDL2
Q2GCL1	UniRef50_Q2GK29
A2R2W3	UniRef50_A2R2W3
Q2RXB1	UniRef50_Q984S9
A4SJW3	UniRef50_Q3IJ98
B2JYP2	UniRef50_Q9XCA1
Q8G595	UniRef50_P12043
Q7W1R5	UniRef50_Q7VS51
A4YUR5	UniRef50_Q4UK97
O78750	UniRef50_P00403
Q72U10	UniRef50_Q72U10
A3MZ57	UniRef50_Q8X743
A7GC28	UniRef50_C1FVJ1
P13857	UniRef50_P13857
Q8DSY1	UniRef50_A4IMC5
A7GQQ6	UniRef50_Q9K5Z6
Q08BT9	UniRef50_Q8C165
Q49YU8	UniRef50_Q9KF37
B0REI2	UniRef50_A4F9B0
Q11GC0	UniRef50_Q9RQF8
A1VYV6	UniRef50_Q0PAS1
Q0HKD2	UniRef50_Q9KT59
P9WQC8	UniRef50_P69418
Q66GA1	UniRef50_P50921
Q0I0U0	UniRef50_Q9PPK3
Q97EZ4	UniRef50_P39575
Q5HF71	UniRef50_Q9F1K0
A7ZEM1	UniRef50_Q9PMT7
P23893	UniRef50_Q8X4V5
Q8Y0U6	UniRef50_Q0K889
A0Q3T2	UniRef50_Q82YY9
E1PL40	UniRef50_E1PL40
P0DSZ6	UniRef50_P16712
B7K468	UniRef50_Q7NFJ5
Q83MG8	UniRef50_A5F8N2
P12256	UniRef50_P12256
B7LAI5	UniRef50_Q8XE94
A2C4N0	UniRef50_Q7VA30
A7MTM7	UniRef50_Q7MHH4
B7KAF7	UniRef50_Q7NP63
B0XSH8	UniRef50_Q5B0R3
Q66EJ1	UniRef50_Q8ZBI0
Q30NQ3	UniRef50_Q9PLU8
B6I8D6	UniRef50_Q8EDX5
B7J7S6	UniRef50_Q2RHN7
Q3K3G9	UniRef50_Q5X9W0
P22849	UniRef50_P22859
Q64WA8	UniRef50_A6LDQ1
Q5E6Q8	UniRef50_Q5E6Q8
A9M7H5	UniRef50_Q6G202
P67195	UniRef50_P67196
B9KG40	UniRef50_Q9PNT2
A6QGJ1	UniRef50_O31778
A4XHN7	UniRef50_Q97ED5
Q5HWF9	UniRef50_B9KDP1
Q0I1G0	UniRef50_Q1QSD2
Q8LC45	UniRef50_Q8LC45
Q476E9	UniRef50_Q8Y2D1
Q7UNR3	UniRef50_Q7UNR3
Q6A707	UniRef50_B7GP85
A7MMG7	UniRef50_P00929
Q3SH78	UniRef50_Q2YB47
A6VLL3	UniRef50_Q9S0Q8
Q3YX01	UniRef50_Q3YX01
Q64YB4	UniRef50_Q8A0M6
Q5ZHN9	UniRef50_Q32NB8
Q4HXF0	UniRef50_Q5B1L4
B1YWD5	UniRef50_B2JCX3
A1R5R9	UniRef50_A1A1J2
A8AG96	UniRef50_D0Z8E6
P0ADI0	UniRef50_P0ADI0
Q67387	UniRef50_P07975
B7NR34	UniRef50_P50002
B1LEH4	UniRef50_Q6D984
B4T9N8	UniRef50_Q9S5G4
Q1WUM1	UniRef50_Q1WUM1
G0S8G9	UniRef50_G0S8G9
B1XY49	UniRef50_A9BNH8
D4AYS6	UniRef50_D4AYS6
P51376	UniRef50_P51376
B9LMQ1	UniRef50_Q5V3Q6
B3QFL8	UniRef50_Q6N423
Q8TK55	UniRef50_Q8TK55
Q9SJE1	UniRef50_Q9SJE1
Q8D1Q8	UniRef50_P45395
Q4LB35	UniRef50_Q4LB35
C4LE64	UniRef50_Q4QNX8
Q8LER3	UniRef50_Q8LER3
Q0CXD0	UniRef50_P41377
C5BP33	UniRef50_C5BP33
B4JXV2	UniRef50_B4LVS8
A8GW88	UniRef50_Q9ZDT4
Q058P4	UniRef50_Q058P4
Q9KS00	UniRef50_Q9PFT5
Q68EV7	UniRef50_Q8N8N0
Q8K9F1	UniRef50_Q8K9F1
Q3BRG7	UniRef50_B2FP36
B0KBA5	UniRef50_B8I8F4
B1LL57	UniRef50_P43889
O66923	UniRef50_Q9YGB0
B2K849	UniRef50_P43889
Q9KWG2	UniRef50_Q9KWG2
Q5P082	UniRef50_Q5P082
A0L408	UniRef50_A0L408
P9WPB1	UniRef50_A5U866
Q02848	UniRef50_P56757
Q6MHJ5	UniRef50_Q6MHJ5
B5FN47	UniRef50_Q8ZKW4
A4XJN8	UniRef50_Q9X2A4
Q9JGK8	UniRef50_P03315
Q9DBU5	UniRef50_Q9Y252
A1S528	UniRef50_Q4QNX8
P48400	UniRef50_Q94FV7
Q732K0	UniRef50_O34328
B9LBA2	UniRef50_A9WJ95
Q68W99	UniRef50_Q9ZCS6
A3PNQ9	UniRef50_P59846
Q15VL9	UniRef50_Q15VL9
A4VQV0	UniRef50_Q87VP1
Q4I662	UniRef50_Q4I662
P9WN10	UniRef50_A0R4M9
Q6A8H6	UniRef50_Q4JVH4
B8ZQP7	UniRef50_Q6NGC5
Q7SXS7	UniRef50_Q86TU7
A4SM42	UniRef50_P80244
Q92LB1	UniRef50_Q92LB1
Q1RAR4	UniRef50_A7MEB1
B0B875	UniRef50_Q5L6Z3
Q8X4V5	UniRef50_Q8X4V5
B6I0G2	UniRef50_B7N966
O51782	UniRef50_O51782
A7I2V3	UniRef50_A0RMM6
P25241	UniRef50_P40815
Q8DCT8	UniRef50_Q8ZIV4
A2C0W8	UniRef50_P73942
Q8DED0	UniRef50_Q87ST8
B3PIT7	UniRef50_B3PIT7
Q8ZQ06	UniRef50_P58067
B7L766	UniRef50_Q8XD99
A0Q6P7	UniRef50_Q5NH17
A2BZZ2	UniRef50_Q9K0B5
P97435	UniRef50_P98072
A6VZ75	UniRef50_Q9KTF8
Q28FE8	UniRef50_Q28FE8
Q98R97	UniRef50_Q98R97
Q5FFT4	UniRef50_Q73GG8
P11504	UniRef50_P26826
B5RCC1	UniRef50_Q83QU0
Q3JQQ6	UniRef50_P42848
Q47SC6	UniRef50_Q0RDH8
A1SBC7	UniRef50_Q87KN2
Q897E6	UniRef50_Q897E6
P0A8L4	UniRef50_P81434
P41750	UniRef50_Q2UHL4
Q7YRC6	UniRef50_Q7YRC6
B3ER35	UniRef50_B3ER35
O27860	UniRef50_O27860
A5U144	UniRef50_Q0S4V3
Q3J7W4	UniRef50_A6V0B4
B6I268	UniRef50_Q83IK0
Q4WY16	UniRef50_Q4WY16
Q5Z9I2	UniRef50_Q5Z9I2
A1AU63	UniRef50_Q748D4
B4ECR7	UniRef50_Q8Y065
Q6LTA1	UniRef50_Q9KQC6
Q8RCE4	UniRef50_A0QWT3
Q8XZ40	UniRef50_Q9JY99
B5Z7M7	UniRef50_O25537
P57884	UniRef50_P45131
A8ETG3	UniRef50_A8ETG3
Q9ZJC3	UniRef50_P56077
Q99YK9	UniRef50_Q5XAM5
Q82G40	UniRef50_Q9KZV0
B2IKQ2	UniRef50_Q8EBQ9
Q8DG73	UniRef50_Q55074
Q876L5	UniRef50_P39010
B4RUL1	UniRef50_Q15RG1
Q38X21	UniRef50_P77888
Q74I36	UniRef50_Q8Y825
Q48SJ5	UniRef50_P63821
A6UUS5	UniRef50_Q6LWK4
A0RIR7	UniRef50_Q2RKV3
B7NI91	UniRef50_A8ALF1
B7VJ04	UniRef50_P45066
B1HR13	UniRef50_B8GP06
P9WIX0	UniRef50_P65562
P46876	UniRef50_Q5AAH2
Q3Z319	UniRef50_Q8X8H6
Q6C8A3	UniRef50_Q6C8A3
Q10981	UniRef50_Q10981
Q2GI92	UniRef50_Q8UEL1
B6I2L3	UniRef50_P39380
B7M4M9	UniRef50_Q7MLR5
A1V5W0	UniRef50_A3N6Y1
Q1C669	UniRef50_Q8ZNB2
Q3K5B6	UniRef50_Q9I6S9
P29568	UniRef50_P29568
Q18KE9	UniRef50_Q5V0J7
B6EGJ2	UniRef50_P44633
Q8FMB7	UniRef50_P77845
Q8T4E1	UniRef50_Q8T4E1
B9JUB9	UniRef50_A6WXE4
C1A0X5	UniRef50_A0R016
Q7W5I0	UniRef50_Q5P0E0
A5CW49	UniRef50_A1AX20
P12986	UniRef50_P50002
C3JY90	UniRef50_Q87ZQ0
Q8Y709	UniRef50_A9BP37
A0A0H2XEK8	UniRef50_A0A0H2XEK8
Q31D36	UniRef50_Q8DLN5
Q2U1H5	UniRef50_Q2U1H5
Q3SIR8	UniRef50_Q6D7Z5
Q3BUF3	UniRef50_Q9PBC9
B0TER7	UniRef50_B0TER7
Q6NTT6	UniRef50_Q969V5
P0DD70	UniRef50_Q9S224
A7ZEJ3	UniRef50_P55995
A5W384	UniRef50_Q937F6
Q5HUR1	UniRef50_Q7VK64
Q93K97	UniRef50_P83843
Q76ZS0	UniRef50_Q76ZS0
Q5JD45	UniRef50_Q8U227
Q2KDA9	UniRef50_Q6NDM1
Q3SG64	UniRef50_Q3SG64
Q0A4T1	UniRef50_Q0A4T1
Q92C51	UniRef50_P31080
Q3ZZK6	UniRef50_Q3Z9B3
Q1DDB3	UniRef50_Q1DDB3
A9R6X8	UniRef50_Q3IK75
B9E827	UniRef50_O06492
O94768	UniRef50_Q91XS8
Q3STB0	UniRef50_Q89NT2
A8ANZ1	UniRef50_Q8ZME1
A9M388	UniRef50_P45248
Q3AA17	UniRef50_C0QFI1
Q5LXC0	UniRef50_A1UQY9
Q48PB5	UniRef50_Q6MNC0
Q99312	UniRef50_Q99312
B0C9N7	UniRef50_B0C9N7
Q66A11	UniRef50_Q8ZPS5
Q7A338	UniRef50_Q9S0S3
B5XQJ4	UniRef50_P51016
Q9JXG5	UniRef50_Q9JWH1
D5UJ42	UniRef50_C7R101
P54627	UniRef50_P35588
Q5NQQ7	UniRef50_Q5NQQ7
Q0C639	UniRef50_Q11CK8
A8LY20	UniRef50_Q9KXR8
B4TNH9	UniRef50_P0A8F6
Q9X231	UniRef50_Q9X231
B1Y5I3	UniRef50_Q9PC93
C3N0H9	UniRef50_Q97WC6
P29871	UniRef50_P29871
A6U287	UniRef50_Q8Y722
Q8A329	UniRef50_Q8A329
Q32ZD7	UniRef50_P06935
Q1CSH3	UniRef50_P56144
Q92G90	UniRef50_P37032
B0BRA0	UniRef50_Q8EG20
Q8I912	UniRef50_A0A0D4WV12
A1A831	UniRef50_P06219
Q2S9M0	UniRef50_O30557
Q8PPD6	UniRef50_Q9PES4
C5A3G1	UniRef50_Q9UXT7
P23917	UniRef50_P23917
A3PMK8	UniRef50_Q89MP9
A5WBC6	UniRef50_Q1QEW1
Q64TE4	UniRef50_A6LIW6
Q8ZHH3	UniRef50_Q8XD03
Q2JXF5	UniRef50_B0JHB1
P54764	UniRef50_Q03137
B9LNE4	UniRef50_Q5V3T2
B7HPY8	UniRef50_Q9RHV9
Q8Y3I6	UniRef50_Q8Y3I6
A9MUK6	UniRef50_P0A752
M4VQY9	UniRef50_M4VQY9
A8YUN9	UniRef50_Q1GAT5
B3DPI2	UniRef50_P44968
Q40470	UniRef50_P41382
Q3YYB2	UniRef50_Q8ZBP3
Q7WEV1	UniRef50_Q7VSN2
Q9FIU7	UniRef50_Q9FIU7
O04931	UniRef50_O04931
A3PF28	UniRef50_Q7UZW3
C3L8M1	UniRef50_Q831Y0
Q7WCZ8	UniRef50_Q8Y0L2
P23677	UniRef50_P23677
A5FJJ1	UniRef50_A5FJJ1
B8JAD8	UniRef50_Q8EEU0
A5W8P9	UniRef50_Q8E9P8
P46451	UniRef50_P22098
F2PWS8	UniRef50_Q5B0C9
Q2W3J7	UniRef50_A7HY36
B6IZ46	UniRef50_Q9RU87
O33520	UniRef50_O33582
A8F2U2	UniRef50_Q6C326
B2VE98	UniRef50_Q0I3U8
C4ZS46	UniRef50_Q8ZQ07
Q7V8F4	UniRef50_Q2JLV2
A4SZL8	UniRef50_Q8ZBT8
Q8CSY8	UniRef50_Q4L5E4
Q3A7A9	UniRef50_Q3A7A9
Q5X7B2	UniRef50_Q8UJ04
A0PZD5	UniRef50_Q97K32
Q2QLH6	UniRef50_A0M8S8
Q1R155	UniRef50_Q1R155
Q74I68	UniRef50_Q74I68
P9WFV7	UniRef50_Q8G7W9
Q8PK76	UniRef50_Q13VC3
C5BDB7	UniRef50_P43760
A6RW79	UniRef50_A4RN46
A3N919	UniRef50_A4SYB4
P50354	UniRef50_P02963
Q1I3X5	UniRef50_Q88AK8
B8F6N9	UniRef50_Q1LJJ6
Q6F9C2	UniRef50_F0KKL2
P57666	UniRef50_P57666
A9N744	UniRef50_Q9CNJ3
B7M0P9	UniRef50_P58687
Q32FI5	UniRef50_Q8ZDX0
Q4KKK8	UniRef50_Q87UN4
C3LCZ8	UniRef50_O07521
Q8RR32	UniRef50_Q8RR32
P00875	UniRef50_P00875
B9DMH1	UniRef50_Q49Z31
Q3KIR0	UniRef50_Q2SVY2
B9E717	UniRef50_Q67Q93
Q2GDA1	UniRef50_Q2GDA1
C1DQ66	UniRef50_Q87WV4
Q0TFB8	UniRef50_A8ADQ0
Q06325	UniRef50_Q06325
Q4FM55	UniRef50_Q9ZFA4
A1UKU2	UniRef50_Q0SH55
Q59169	UniRef50_Q1H0M1
Q1JE38	UniRef50_Q5XEB4
Q12HF1	UniRef50_B1XYL2
C3M9Y0	UniRef50_Q1MA75
P03957	UniRef50_P03957
Q7G4G7	UniRef50_Q7G4G7
B8G0I5	UniRef50_P73290
C0REH2	UniRef50_Q8UD97
A5UGC9	UniRef50_Q65UP1
B2IM39	UniRef50_Q8DS47
Q8G484	UniRef50_Q97R83
B6J8E6	UniRef50_B6J1I7
P67503	UniRef50_Q8Y6R8
Q8E4F3	UniRef50_Q9CES8
Q02PG9	UniRef50_B7UYS5
Q0V1D7	UniRef50_Q0V1D7
Q3ABX9	UniRef50_Q3ABX9
Q2VZ17	UniRef50_Q2VZ17
A5CX20	UniRef50_A5CX20
B4P3Q9	UniRef50_Q86BL4
B8NBP9	UniRef50_Q5B011
O43464	UniRef50_O43464
Q8S4P6	UniRef50_Q5VN06
Q7MN25	UniRef50_P30750
A8ML45	UniRef50_Q89YZ7
C6BUG6	UniRef50_Q72A57
B1Z181	UniRef50_Q13R51
G4RJY5	UniRef50_G4RJY5
Q7WFC8	UniRef50_Q7NV67
Q7U477	UniRef50_Q31D78
A5IMS8	UniRef50_Q9X105
B0TM80	UniRef50_Q8EKF9
C3L740	UniRef50_P77886
A9KCT5	UniRef50_Q83E11
A4SRC2	UniRef50_Q8EBQ9
Q02KR3	UniRef50_Q883Q6
B0BP82	UniRef50_B8CJP8
B5E6H6	UniRef50_Q5XEB4
A2BUK0	UniRef50_A2BP19
Q6MRK7	UniRef50_Q726D3
Q9Z6X5	UniRef50_Q9Z6X5
A7TM20	UniRef50_A7TM20
Q12EH0	UniRef50_Q3SFF1
B9KAI3	UniRef50_Q9WZP5
B3QMA2	UniRef50_Q8KER4
Q65RP0	UniRef50_P36175
B2JE39	UniRef50_Q142M1
B8GUN6	UniRef50_Q7MY37
B1ICV4	UniRef50_P95765
T2KN98	UniRef50_T2KN98
Q1C2C1	UniRef50_Q8EJG1
O04536	UniRef50_O04536
Q9I6L0	UniRef50_Q9I6L0
Q8YZZ2	UniRef50_Q8YZZ2
Q5HIA1	UniRef50_Q9KWK5
Q6HE00	UniRef50_Q818T1
A4FWM4	UniRef50_Q58043
A1T8J4	UniRef50_C3PG27
B7UYK0	UniRef50_Q65VI3
C4L4P1	UniRef50_Q9CE10
Q7XRF1	UniRef50_O43766-3
A8MBW0	UniRef50_Q8ZYF2
B8I0Q1	UniRef50_B8I0Q1
B4U1Y5	UniRef50_P82612
Q7VLX9	UniRef50_Q5E866
Q0SXY7	UniRef50_P36936
B9SCB6	UniRef50_Q6Q3H3
A4FBP0	UniRef50_A4FBP0
A0T0L1	UniRef50_Q85G31
Q83PJ1	UniRef50_Q8XAW8
Q4A0J3	UniRef50_P31496
Q7VLW6	UniRef50_Q9HI67
O27520	UniRef50_O27520
Q8DYS6	UniRef50_O68579
Q98QP7	UniRef50_Q98QP7
A4VKA3	UniRef50_P28793
A1KFW3	UniRef50_P0A5R7
O46411	UniRef50_P49902
B1I1G4	UniRef50_B1I1G4
Q5YTN5	UniRef50_A8LY30
Q9I0J5	UniRef50_A4XV08
Q8JH47	UniRef50_P49336
Q92Q49	UniRef50_Q92Q49
Q0IJ08	UniRef50_Q13627
Q3YPH4	UniRef50_Q3YPH4
P56960	UniRef50_P56960
Q5T013	UniRef50_Q5T013
B1XGK8	UniRef50_Q8FH00
Q1Q846	UniRef50_Q4FQ05
Q87MG2	UniRef50_P43807
Q2IU23	UniRef50_O32483
P0C086	UniRef50_Q04473
A4Y0L1	UniRef50_Q9JZF7
C5P3X6	UniRef50_C5P3X6
B5YRB3	UniRef50_A7MIU0
A0L7K9	UniRef50_A0L7K9
Q9QWR8	UniRef50_P17050
Q5RE82	UniRef50_Q9BQC3
A4QDF8	UniRef50_Q8NR60
Q566G2	UniRef50_Q0P467
A9I042	UniRef50_Q2KWG1
A1SAK0	UniRef50_Q8E9R5
G3XMD1	UniRef50_Q9Y7D5
Q826E8	UniRef50_A1SDW8
Q2U7A4	UniRef50_B8NKB9
Q3S2U6	UniRef50_Q3S2U6
A3N7L8	UniRef50_Q9PGJ4
Q04B09	UniRef50_Q8Y5S8
Q8G7I1	UniRef50_Q8G7I1
Q5HNT4	UniRef50_A6LSF8
B7I8T4	UniRef50_Q55054
Q9HJL6	UniRef50_Q55468
A9MVU1	UniRef50_Q7N3M0
Q7VU46	UniRef50_P37808
Q5L3R8	UniRef50_P27142
Q0A2G9	UniRef50_P03433
A0AYX8	UniRef50_Q3JK86
B1YTD9	UniRef50_Q9KR02
Q5DZC1	UniRef50_Q5DZC1
Q73GR6	UniRef50_Q3YSQ0
C6UM45	UniRef50_Q87WX7
B0B7I1	UniRef50_Q9Z8C9
A3CL31	UniRef50_P58080
A7NB78	UniRef50_A0LY29
Q9V0P9	UniRef50_O93634
B7MPP1	UniRef50_Q83M01
Q39QA7	UniRef50_Q74GA8
Q5UPW7	UniRef50_Q5UPW7
A2RCL1	UniRef50_Q8NZF6
P66939	UniRef50_Q59961
Q5FUL2	UniRef50_Q5FUL2
Q62LH2	UniRef50_Q8XWQ8
Q9ZCN9	UniRef50_Q9ZCN9
A5EIE6	UniRef50_Q89MP9
B0TMA7	UniRef50_Q8E942
A1JPP5	UniRef50_Q7UC63
A0KWH4	UniRef50_P44514
Q00962	UniRef50_P03556
B1W221	UniRef50_B1W221
Q54BK1	UniRef50_Q54BK1
Q3MCR5	UniRef50_Q7NIT2
Q5JID8	UniRef50_Q8TYY9
Q1I3N6	UniRef50_Q88A98
B0B9D4	UniRef50_O84030
A5DR89	UniRef50_Q59LF9
Q7VHN8	UniRef50_O52914
Q8H0F2	UniRef50_Q8H0F2
B7N929	UniRef50_Q8ZRA1
A2BVS4	UniRef50_Q7VBP2
Q899I4	UniRef50_Q899I4
B1X7A5	UniRef50_Q8X825
B7K4A4	UniRef50_P30184
C1C8P5	UniRef50_P82612
Q57LI7	UniRef50_P43823
Q48RQ5	UniRef50_Q97SE7
A4W4F3	UniRef50_A4VY58
Q8R1M0	UniRef50_Q96FZ2
Q9DGB9	UniRef50_O93523
C0R2Y2	UniRef50_Q2GIG2
Q8XU66	UniRef50_Q1LHJ9
Q5BEP0	UniRef50_Q5BEP0
B0RRQ3	UniRef50_Q6FE58
D5VGV1	UniRef50_P58760
O35657	UniRef50_Q99519
A5CXE4	UniRef50_Q820Q4
O31559	UniRef50_O31559
A5VPT9	UniRef50_Q8UG81
Q5LBA7	UniRef50_Q89YP0
O33159	UniRef50_O32858
B1Y6I7	UniRef50_Q6D7Z5
C7C435	UniRef50_B0YD89
Q0TE74	UniRef50_P55135
P52993	UniRef50_P52993
Q477G5	UniRef50_Q0I1H8
Q5HE75	UniRef50_P13243
B1YSX5	UniRef50_Q13U46
Q8SSN5	UniRef50_Q8SSN5
A6V6L2	UniRef50_Q9I2E5
B0T725	UniRef50_Q9RWF1
B1IRE9	UniRef50_P18330
A4X982	UniRef50_A4X982
Q8PCZ5	UniRef50_P72247
B5ZB79	UniRef50_B5ZB79
Q02HS7	UniRef50_A4VIY2
Q0VR01	UniRef50_Q1BHI7
Q1DC47	UniRef50_A0R2E1
B7UJU8	UniRef50_Q48465
Q9KD20	UniRef50_Q9KD20
B1XD35	UniRef50_P56220
A1JII4	UniRef50_Q8ZAP9
A7H522	UniRef50_A1VY70
A7FMY0	UniRef50_A4VQP1
A0M360	UniRef50_Q8FUA5
Q4UZF9	UniRef50_Q13TW5
Q2A2S1	UniRef50_Q8EEU0
Q2KYR0	UniRef50_Q2GLJ4
Q9UKM7	UniRef50_Q9UKM7
B3PKF2	UniRef50_B3PKF2
P0A840	UniRef50_Q83JY2
B9J1K2	UniRef50_Q6HPA7
C3MZ99	UniRef50_Q980F0
Q135R4	UniRef50_Q8UGU0
B1YR46	UniRef50_Q82XV4
C0QWA9	UniRef50_C0QWA9
Q7WEY0	UniRef50_Q2SZW6
Q8K1J6	UniRef50_Q96Q11
A4WNV2	UniRef50_Q28VG7
A1K3J8	UniRef50_A1K3J8
B5Z2A3	UniRef50_Q8ZBU2
Q3BX88	UniRef50_Q9PB12
C3LFT4	UniRef50_Q72X44
Q126K7	UniRef50_B2JFK6
A1BCE9	UniRef50_A1BCE9
A2C9M6	UniRef50_A5GU17
Q32CT9	UniRef50_Q8X444
P9WGZ1	UniRef50_A0QSL8
Q9HGE1	UniRef50_G0RUP7
P9WHM3	UniRef50_P0A5T7
O06924	UniRef50_O06924
Q2YZ70	UniRef50_Q4A048
C0QXF2	UniRef50_C0QXF2
A7NJB8	UniRef50_A5UYX1
Q9V1P3	UniRef50_P81554
Q5PGB8	UniRef50_Q5PGB8
C6DH78	UniRef50_Q6CZK1
B3Q736	UniRef50_Q13DN3
A0JN69	UniRef50_Q86UD3
Q5GTH5	UniRef50_Q5GTH5
B4T4H2	UniRef50_Q327L3
Q5F9L4	UniRef50_Q9K029
A9VIM8	UniRef50_A9BP37
B0CGZ3	UniRef50_Q98NP9
A0KHG0	UniRef50_Q493D4
Q0AC99	UniRef50_Q55054
A5VIQ9	UniRef50_P37808
A1RQE8	UniRef50_Q8DDI1
B1IQH5	UniRef50_P56220
B0RTT8	UniRef50_B2FL71
Q4PA25	UniRef50_Q4PA25
P33594	UniRef50_P33594
B5EC81	UniRef50_P61985
Q056Y6	UniRef50_Q056Y6
P0CO42	UniRef50_Q6CG57
A6UV59	UniRef50_Q58018
B0JJL5	UniRef50_Q8DHW6
Q8Y1I2	UniRef50_Q1LJV5
C3LM83	UniRef50_Q8FA49
Q5E633	UniRef50_Q5E633
P05031	UniRef50_P05031
Q0A4X0	UniRef50_Q87Y35
Q0KCS7	UniRef50_Q5ZRU1
B9J1C6	UniRef50_O05520
Q88CL2	UniRef50_Q8E8K8
B7HHH7	UniRef50_Q7NLN7
Q803C1	UniRef50_Q803C1
P56452	UniRef50_P56452
A1A1I6	UniRef50_A1A1I6
B0TQM6	UniRef50_Q9HY41
P62465	UniRef50_P62465
A9N8W5	UniRef50_Q9PGI8
Q04089	UniRef50_Q04089
P43974	UniRef50_P43974
Q9UWF8	UniRef50_P95474
Q89RW4	UniRef50_Q89RW4
Q9WUN2	UniRef50_Q9UHD2
P21170	UniRef50_P21170
Q5WW20	UniRef50_Q5X4M9
B1XX97	UniRef50_A1WFT0
O34819	UniRef50_P94449
C0RFX2	UniRef50_A6WX53
Q0A5V9	UniRef50_Q0A5V9
Q82AA4	UniRef50_P16247
Q83K84	UniRef50_Q65VB3
Q3KH93	UniRef50_Q88MG0
Q86AS0	UniRef50_Q86AS0
Q10G56	UniRef50_Q9FNK4
Q6FYD4	UniRef50_Q6FYD4
B3PDB1	UniRef50_E1V4Y0
Q8FLJ6	UniRef50_Q8ECV0
P95789	UniRef50_Q5FKY0
A0T0F1	UniRef50_Q00820
O79408	UniRef50_Q95891
Q8FLD1	UniRef50_K0BE10
A8A8J3	UniRef50_P95980
A7ZNY3	UniRef50_P0A6C1
P30830	UniRef50_P27065
Q2S9Q5	UniRef50_Q87V14
B2S0L6	UniRef50_Q0SMZ4
Q70KD0	UniRef50_Q70KD0
Q9V3U0	UniRef50_Q9V3U0
B5Y254	UniRef50_Q5E2Y4
A8AYV0	UniRef50_Q8DSB7
P20609	UniRef50_P20609
A8MAX6	UniRef50_A4YED8
Q96SE0	UniRef50_Q96SE0
P0A956	UniRef50_P38448
Q5GWV9	UniRef50_Q9S0Q8
C1L0J7	UniRef50_Q8Y9G0
A2RNJ0	UniRef50_Q9CE10
A5WBR2	UniRef50_Q4FVM8
A8KZE2	UniRef50_Q2JD90
Q2J2X6	UniRef50_Q6NCX0
B8A031	UniRef50_C5Y9R0
P12049	UniRef50_P12049
E1SKR8	UniRef50_E1SKR8
Q72MG8	UniRef50_Q72MG8
Q6IR37	UniRef50_Q6IR37
Q5JFX3	UniRef50_Q8U4K2
B2SC17	UniRef50_A6U5J1
A4JGD4	UniRef50_A8AQ53
B3EP74	UniRef50_Q7ND61
C5CC09	UniRef50_C5CC09
Q8DS57	UniRef50_P37877
A8LQU6	UniRef50_Q6N5P6
