From	To
B0RQ25	CAP50560.1
A0B2F6	ABK11832.1
Q9D6J6	BAB28888.1
Q9D6J6	BAC37233.1
Q9D6J6	BAC40201.1
Q9D6J6	BAE27595.1
Q9D6J6	BAE29530.1
Q9D6J6	BAE30647.1
Q9D6J6	BAE35102.1
Q9D6J6	BAE38841.1
Q9D6J6	BAE40922.1
Q9D6J6	AAH30946.1
W6QIM3	CDM36673.1
B8NI03	EED51174.1
Q2JP67	ABD01367.1
Q2JP67	ABD01428.1
Q9K5Z5	BAB07659.1
Q815X8	AAP11868.1
P39288	AAA97062.1
P39288	AAC77123.1
P39288	BAE78167.1
Q02809	AAA60116.1
Q02809	AAM12752.1
Q02809	BAG61199.1
Q02809	BAH14656.1
Q02809	AAH16657.1
Q4JV42	CAI37315.1
B0VE45	CAM88259.1
A3N3P3	ABN75029.1
Q7BS31	AAD16441.1
Q8XEC6	AAG57272.1
Q8XEC6	BAB36449.1
Q94IN5	BAB12024.1
Q94IN5	CAC37628.1
Q96WP5	BAB62528.1
Q9ZJX8	AAD06744.1
Q02PG5	ABJ12239.1
O23968	CAA75009.1
Q72CD9	AAS95822.1
Q6CE88	CAG83277.1
Q9HWF9	AAG07623.1
B8ZKN7	CAR69154.1
B0KJY5	ABZ00749.1
P22441	BAA14346.1
P00184	CAA68277.1
P00184	CAA25836.1
P00184	AAA37506.1
P00184	AAA37507.1
P00184	BAB23734.1
P00184	AAA39868.1
Q8TSH7	AAM04258.1
Q9Z6L3	AAD19183.1
Q9Z6L3	AAF73705.1
Q9Z6L3	BAA99253.1
Q9Z6L3	AAP99015.1
P50642	CAA53100.1
A7MJS4	ABU75677.1
B5Z064	ACI39114.1
P0A754	AAC73157.1
P0A754	BAB96614.2
B5F7L9	ACH48716.1
P82281	CAB78025.1
P82281	AEE82711.1
P82281	AAK48961.1
P82281	AAL66918.1
P82281	AAP72143.1
Q94734	AAB09590.1
Q9VCW1	AAF56044.1
Q9VCW1	AAK93030.1
P50970	CAA57734.1
P50970	CAA63810.1
P50970	AAV89136.1
P49852	BAA11258.1
P49852	CAA05584.1
P49852	CAB13161.1
P74312	BAA18406.1
B7N582	CAR13231.1
D3KVM6	BAI77485.1
A6TDR5	ABR78736.1
Q1IG70	CAK13332.1
Q5ZHX7	CAG32666.1
P46194	AAA62244.1
P46194	CAA83651.1
P46194	CAC12940.1
Q02QU5	ABJ12712.1
A3MR53	ABO04320.1
Q8Z932	CAD08792.1
Q8Z932	AAO70112.1
Q9YA15	BAA81135.2
B8NM62	EED49413.1
P0CH37	ABK71093.1
P0CH37	AFP38728.1
Q9XFW3	CAB43995.1
Q7M962	CAD55547.1
Q7M962	CAE10263.1
Q13TU3	ABE32496.1
O67555	AAC07511.1
B3LHL3	EDV10371.1
A5UMI1	ABQ87409.1
A0JT53	ABK02223.1
Q8TVG7	AAM02635.1
A7MTQ2	ABU72501.1
B1X6K1	ACB04411.1
Q328D2	ABB64323.1
A0A068ACU3	AIA58898.1
Q6LUK8	CAG19017.1
Q2FGI6	ABD21195.1
Q0X0E5	BAF02366.1
Q0X0E5	ABA12483.1
B7NUX6	CAR17678.1
Q5AV00	CBF73444.1
Q5AV00	EAA59534.1
A5EBK6	ABQ33550.1
A9WZ04	ABY39670.1
P31019	AAC64900.1
A6MMU3	ABQ52518.1
Q8NEX9	AAK95856.1
Q8NEX9	BAG53726.1
Q8NEX9	EAW96967.1
Q8NEX9	AAI01552.1
Q8NEX9	AAI01554.1
B1XEJ0	ACB04006.1
A4VM82	ABP80083.1
Q8XMI8	BAB80406.1
P0CH00	ABK70217.1
P0CH00	AFP38711.1
F9FRH4	EGU80482.1
P11796	CAA32643.1
Q5FMB0	AAV42164.1
Q9SVG4	CAB45849.1
Q9SVG4	CAB79083.1
Q9SVG4	AEE84365.1
Q9SVG4	AEE84366.1
Q9SVG4	AAM91363.1
Q9SVG4	AAL32673.1
Q9SVG4	AAL11614.1
Q9SVG4	BAH19545.1
Q9SVG4	AAN60314.1
A5CU17	CAN02603.1
B0VLX4	CAP02491.1
O33472	CAA75082.2
Q8K3P0	AAK95855.1
Q8K3P0	BAC29742.1
Q8K3P0	AAH64820.1
Q2N5X1	ABC64920.1
B8NWW2	EED45920.1
Q8EC32	AAN56310.1
A5W4E9	AAA26008.1
A5W4E9	ABQ79009.1
P25819	CAA45564.1
P25819	CAA64220.1
P25819	CAA17773.1
P25819	CAB80226.1
P25819	AEE86462.1
P25819	AAL66998.1
P25819	AAM44902.1
Q98CR3	BAB51558.1
B0RDR2	CAQ00705.1
A7MNV8	ABU77404.1
Q556K4	EAL70429.1
Q556K4	EAL70929.1
Q7MGQ8	BAC95934.1
Q5UWH2	AAV48381.1
Q4WZ66	EAL94099.1
Q562D5	AAH92548.1
A6UX87	ABR81362.1
A6SV12	ABR88849.1
P64189	SIT99175.1
O43151	ADU77107.1
O43151	AAX93057.1
O43151	AAO33386.1
O43151	AAH22243.1
O43151	BAA23697.1
Q8P129	AAL97717.1
Q215E3	ABD87993.1
C5FTN2	EEQ33235.1
P28483	CAA38057.1
P28483	EDV57956.1
A0A0E3JT70	AKA73017.1
A0A0E3JT70	AKA75715.1
A0A0E3JT70	AKA78407.1
A0A0E3JT70	SAI86467.1
P96809	CCP42857.1
P96809	AIR12853.1
B0U5I2	ACA13000.1
Q13TY2	ABE32457.1
Q57P88	AAX65473.1
Q9RQ85	AAF13773.1
B1LDA3	ACB15675.1
Q326J4	ABB64764.1
B3R5Q8	CAQ70226.1
M2WJF1	EME39093.1
Q9V1R3	CAB49286.1
Q9V1R3	CCE69741.1
C1CTZ5	ACO24112.1
B7HK66	ACJ82084.1
A9HE99	CAP55203.1
A9HE99	ACI51731.1
Q2YWW1	CAI80527.1
O53328	CCP45989.1
C3K613	CAY47802.1
A0R191	ABK74556.1
A0R191	AFP41001.1
M1W0X9	AET79192.1
M1W0X9	CCE30231.1
Q6GKH9	CAG39155.1
Q8ZZK1	AAL62638.1
Q1QQJ9	ABE61498.1
E7FHU4	CAA53036.1
E7FHU4	AAL81017.1
B5EUH1	ACH64611.1
P62620	CAA45783.1
P62620	AAK53460.1
P62620	AAC75568.1
P62620	BAA16402.1
Q9CRA4	BAB23811.1
Q9CRA4	BAB24035.1
Q9CRA4	BAC32201.1
Q9CRA4	BAE27358.1
Q9CRA4	BAE30143.1
Q9CRA4	BAE40814.1
Q9CRA4	AAH06802.1
C0ZIX8	BAH41346.1
Q3ZJ46	AAV80701.1
Q8YXJ6	BAB73174.1
Q2RWE2	ABC21553.1
A2S472	ABN03940.1
C0Q554	ACN48401.1
Q0AVM4	ABI69230.1
P9WNW6	AAK48032.1
O75007	AAC36585.1
O75007	AAC36583.1
Q16134	AAC60628.1
Q16134	BAG65581.1
Q16134	CAD98030.1
Q16134	AAH11890.1
P0A416	CAA45303.1
Q311A7	ABB38489.1
Q96456	AAB09571.1
Q60172	AAB98126.1
A2QPD9	CAK45119.1
B4XY99	ABY83145.1
P00437	AAB41024.1
C4ZVL3	ACR63040.1
H1ZV37	CCF55023.1
P78574	AAB47761.1
P78574	EAL85650.1
P43126	BAA04596.1
Q3S8Q4	AAZ78335.1
A4IZ92	ABO47243.1
P11711	AAA41030.1
P11711	AAA41020.1
P11711	AAH81848.1
Q3Z3R0	AAZ87602.1
Q73TP5	AAS06223.1
Q1XDS5	BAE92336.1
Q02TB1	ABJ15616.1
P0A447	BAA03264.1
O23976	CAA71054.1
O23976	CAA71178.1
Q4UX14	AAY48409.1
A3NZB9	ABN90834.1
C0ZY77	BAH33312.1
A6UEF5	ABR62035.1
P33178	AAA22014.1
Q9A268	AAK25660.1
P31896	AAC45123.1
Q1J6L1	ABF37972.1
Q8DZY3	AAM99843.1
Q8UC86	AAK88334.1
B5F947	ACH48615.1
Q0I8P5	ABI46578.1
P69740	AAN79581.1
Q6LG35	CAG23745.1
Q8UCK6	AAK88212.1
P07895	CAA68549.1
P07895	CAA39937.1
P07895	AAH70913.1
P9WN17	CCP46013.1
P19543	CAA55302.1
P19543	CAA68011.1
P19543	AAA24806.2
P19543	AAA23386.1
B5FSZ2	ACH77429.1
A8GH44	ABV42434.1
Q9FDS1	BAB11888.1
B6I7J8	BAG78038.1
Q050D8	ABJ79307.1
Q8P9R1	AAM41077.1
Q8WZN0	CAC86412.2
B7L9A7	CAV00999.1
P28903	AAA24226.1
P28903	AAA97135.1
P28903	AAC77195.1
P28903	BAE78237.1
P28903	AAC43383.1
P28903	CAA86938.1
B3EGV4	ACD91217.1
Q2KYC8	CAJ48133.1
Q31AF6	ABB50139.1
B0KDA4	ABY95623.1
A5DQE4	EDK41397.2
Q057D7	ABJ90762.1
Q0BTA0	ABI61952.1
B2SES8	ACD30454.1
Q6LY19	CAF30730.1
B1YTS0	ACB64658.1
Q3SHL3	AAZ97873.1
A0A075TMP8	AIG62145.1
A0A075TMP8	KGO52639.1
Q3AKT2	ABB34800.1
Q5HR02	AAW53774.1
Q3JAH8	ABA58168.1
Q8YM62	BAB76777.1
Q0HRM3	ABI44232.1
P0AFP4	AAB40247.1
P0AFP4	AAC73595.1
P0AFP4	BAE76272.1
Q7QC84	EAA07972.4
Q4FNA0	AAZ21339.1
Q9TKW2	AAD54854.1
Q2FUB7	ABD40545.1
A4G1T4	CAL60471.1
Q6Z0I4	BAD03449.1
Q6Z0I4	BAD03622.1
Q6Z0I4	BAF23471.1
Q6Z0I4	BAT04915.1
Q6Z0I4	BAG92250.1
B2SFM3	ACD30566.1
Q8XJR1	BAB81400.1
Q5AUW6	CBF73513.1
Q5AUW6	EAA59568.1
P0A088	AAK83252.1
P0A088	ABD30523.1
B8D8U8	ACL30520.1
Q6P4M0	AAH63347.1
Q0V5K1	EAT92208.2
P27829	AAA67587.1
P27829	AAT48212.1
P27829	BAE77511.1
Q8DPI3	AAK99951.1
Q6NJK1	CAE48904.1
P14773	AAA28608.1
P14773	AAF56175.1
P14773	AAS65198.1
Q6ZHS4	BAD15428.1
Q6ZHS4	BAD15519.1
Q6ZHS4	BAF08046.1
Q6ZHS4	BAS77369.1
Q6ZHS4	BAD14921.1
Q6ZHS4	DAA02237.1
Q16853	AAC50919.1
Q16853	AAC25170.1
Q16853	BAB18866.1
Q16853	AGB67480.1
Q16853	BAG37582.1
Q16853	AAZ38716.1
Q16853	AAH50549.1
Q6NPS8	AAF02110.1
Q6NPS8	AEE73787.1
Q6NPS8	ANM65261.1
Q6NPS8	ANM65262.1
Q6NPS8	AAR23709.1
Q6NPS8	BAF01311.1
B6I2R0	BAG79137.1
Q5H038	AAW75683.1
P50155	CAA55629.1
P50155	CAA04456.1
B0V9I9	CAM87666.1
A4QVH4	EHA58330.1
A2S5J7	ABN02151.1
Q43189	AAB67858.1
A4VJ11	ABP78962.1
B4TKA5	ACF67150.1
Q65T49	AAU37861.1
Q0BAF9	ABI88864.1
Q5HRI4	AAW53573.1
Q5BL28	AAH90822.1
Q8KY18	AAM44187.1
Q9C1W3	CAC22613.1
Q9UTA2	CAB61784.1
P55022	CAA65005.1
A0A2H3CZX2	PBK84742.1
A1UC75	ABL90433.1
A1BEH0	ABL64797.1
Q5BIP5	AAX31361.1
Q5BIP5	ABF57375.1
Q5BIP5	AAI23697.1
O48916	AAB94072.1
O48916	AAC16270.1
O48916	AEC09019.1
O48916	AAK91343.1
O48916	AAN18051.1
Q6V3W9	AAQ57201.1
Q6V3W9	AAQ04682.1
Q9I3H5	AAG04927.1
Q768T4	BAD03957.1
G4V4G6	CCD22039.1
G4V4G6	ESN64461.1
Q02218	BAA01393.1
Q02218	BAA06836.1
Q02218	BAG65261.1
Q02218	AAQ96884.1
Q02218	AAQ96885.1
Q02218	EAW61086.1
Q02218	EAW61087.1
Q02218	EAW61089.1
Q02218	AAH04964.1
Q02218	AAH09580.1
Q02218	AAH14617.1
Q8D452	AAO08343.2
Q0MQI7	ABH12156.1
Q6WRT6	AAQ18177.1
Q3SVI0	ABA03711.1
P22637	BAA00617.1
Q3SJT0	AAZ97070.1
P46415	AAA57187.1
P46415	AAB02520.1
P46415	AAF54571.1
P46415	AAL90256.1
P46415	AAL90353.1
P06151	CAA68410.1
P06151	CAA26360.1
P06151	AAA21466.1
P06151	CAA27387.1
P06151	AAA39424.1
A5V4U1	ABQ67307.1
Q85AC9	BAC55344.1
Q85AC9	BAC55437.1
Q8N0P0	BAB92087.1
Q47748	AAB05626.1
Q47748	AAO82022.1
A4QB58	AAN38289.1
A4QB58	BAF53455.1
B9KP40	ACM02362.1
Q8TFD5	AAL87045.1
A9MCK4	ABX64091.1
Q2K5P8	ABC91838.1
C5CB93	ACS31016.1
I3PLR3	AFB74619.1
A8LLY9	ABV94898.1
P9WKD4	AAK46492.1
P19100	AAA31008.1
P19100	AAA84419.1
P19100	CAA77878.1
Q9A0B5	AAK33778.1
Q9A0B5	AAZ51275.1
O25655	AAD08055.1
P40976	AAC15909.1
P40976	CAB88271.1
Q823G2	AAP05194.1
A9CK85	AAK86299.2
B2HUM8	ACC56103.1
Q9HTB6	AAC72282.2
Q9HTB6	AAG08839.1
Q9RBG5	AAF14227.2
Q8Z728	CAD01754.1
Q8Z728	AAO69119.1
Q8NXG7	BAB94668.1
B7MCM4	CAR03321.1
Q23629	CAB01590.2
P44552	AAC21844.1
Q5KTN0	BAD83683.1
P24186	AAA23803.1
P24186	BAA01445.1
P24186	AAB40282.1
P24186	AAC73631.1
P24186	BAE76306.1
Q88B49	AAO53724.1
Q8RCW2	AAM23589.1
Q9HZE0	AAG53963.1
Q9HZE0	AAG06456.1
A7MJ64	ABU75826.1
A1RJ06	ABM24651.1
Q110V5	ABG51969.1
P9WGQ4	AAK45201.1
Q1CU70	ABF84502.1
A1CFY8	EAW10868.1
A9R633	ABX86353.1
B0VMU8	CAP01024.1
Q0G9R1	ABI32475.1
P07201	CAA38919.1
P07201	CAA26307.1
Q9PLR2	AAF38924.1
P46310	AAA61773.1
P46310	BAA03106.1
P46310	BAA05040.1
P46310	AAF01508.1
P46310	AAG50977.1
P46310	AEE75009.1
A2C3L3	ABM76073.1
C6DDS6	ACT12538.1
B7KFK8	ACK73333.1
P41575	AAC43816.1
Q5LHZ1	CAH06239.1
P07202	AAA61215.1
P07202	AAA61216.1
P07202	CAA68467.1
P07202	AAA97517.1
P07202	CAA35235.1
P07202	AAA61217.2
P07202	AAL74416.1
P07202	AAN04471.1
P07202	AAN11302.1
P07202	AAN04472.1
P07202	AAN04473.1
P07202	AAN04474.1
P07202	AAA61219.1
P07202	AAA61218.1
Q2IG34	ABC83539.1
Q7KR10	AAG22287.3
Q7KR10	ABY20521.1
Q7KR10	AAL28963.1
Q7KR10	AAN71188.1
A5VKR7	ABQ83441.1
B1L8U5	ACB08743.1
P65192	AAF42166.1
Q8S059	BAB86112.1
Q8S059	BAD88357.1
Q8S059	BAF07129.1
Q8S059	EAZ14642.1
Q8S059	BAG86858.1
Q3K8F9	ABA75945.1
P21672	CAA86157.1
P21672	AAA34569.1
P21672	DAA08484.1
B8NM63	EED49414.1
Q9TLS3	AAF12898.1
Q8VXQ9	CAC81011.1
Q0BTB0	ABI61942.1
P33663	AAG07931.1
P33663	AAA87639.1
Q53WH9	BAD72043.1
Q9RZN1	AAF12541.1
O04420	CAA72005.1
O04420	AAC14527.1
O04420	AEC07811.1
O04420	AAK91335.1
O04420	AAM26651.1
O04420	AAM65341.1
Q21D00	ABD85736.1
B8NFL5	EED50354.1
Q8L9C4	AEE34688.1
Q8L9C4	AAM66051.1
Q8L9C4	AAK32856.1
Q8L9C4	AAN28750.1
Q8L9C4	AAB82765.1
Q07VK7	ABJ04027.1
Q2FWK4	ABD31322.1
Q07933	CAA49625.1
P51278	AAC08164.1
O23888	BAA23227.1
Q9TNF8	BAA82781.1
P0A1F9	CAD08089.1
P0A1F9	AAO71451.1
Q5FGD5	CAI28270.1
Q8XBJ4	AAG57544.1
Q8XBJ4	BAB36720.1
A8H616	ABV88003.1
O52379	AAD12607.1
Q5H233	AAW74988.1
B4UB18	ACG71666.1
Q9HZJ2	AAG06402.1
B1IKX1	ACA45332.1
P47771	CAA59975.1
P47771	CAA89806.1
P47771	DAA10066.1
Q6ZMR3	AAS93432.1
Q6ZMR3	BAD18662.1
Q6ZMR3	EAW68387.1
Q6ZMR3	EAW68388.1
B4TNS6	ACF90900.1
A7YVH9	AAI23727.1
P49290	BAA11370.1
P49290	AAB40403.1
A0A0H3LQK8	CAE33706.1
Q2W5W8	BAE50757.1
P43713	AAC21824.1
A7GWC2	EAU01118.1
Q8XV41	CAD16699.1
B7JMV0	ACK90923.1
A4WFE5	ABP62425.1
Q65SX9	AAU37931.1
Q8VXV7	AAF19542.1
Q8VXV7	AEE34010.1
Q8VXV7	AAL67101.1
Q8VXV7	AAN28851.1
Q8VXV7	BAD94669.1
A4W3V8	ABP93047.1
A9MUT4	ABX69843.1
P51187	AAC08073.1
P02956	AAA84445.1
Q28007	AAB40985.1
A4XPI5	ABP83251.1
O27093	AAB85508.1
Q53062	AAB80771.1
A5V6T7	ABQ68003.1
A5V6T7	ABQ68471.1
Q2JFS1	ABD09871.1
Q2FH00	ABD21351.1
Q58085	AAB98665.1
B0VQX5	CAO99871.1
Q1JLT8	ABF32131.1
D3ZQF9	EDM04999.1
Q2GH22	ABD45540.1
Q8NNF6	BAB99641.1
Q8NNF6	CAF20589.1
Q99VE0	BAB57103.1
Q17W63	CAK00113.1
A8FF40	ABV62857.1
B4SXB1	ACF64405.1
Q5JFW1	BAD84466.1
A8HZA5	BAF90558.1
P49189	AAB18827.1
P49189	AAF43600.1
P49189	BAG63549.1
P49189	BAG63554.1
P49189	BAG35618.1
P49189	EAW90758.1
P49189	AAI51141.1
P49189	AAI51142.1
P49189	AAB06721.1
P49189	CAA53176.1
A0T0L9	ABK20582.1
C3P592	ACQ49941.1
A6VJ05	ABR66431.1
O13302	AAB63461.1
Q12B50	ABE44242.1
D0LI57	ACY16436.1
Q6GGW9	CAG40448.1
P59934	ABB14432.1
O29445	AAB90429.1
Q5YP42	BAD60049.1
Q9LY71	CAB87797.1
Q9LY71	AEE80482.1
Q9LY71	BAF00384.1
O28050	AAB89022.1
Q8WZJ7	CAB46709.1
Q4UXI2	AAY48241.1
Q92045	AAC60095.1
Q5PIK6	AAV77346.1
P93111	BAA08910.1
A8ARG3	ABV16076.1
B8M9K8	DAA64708.1
B8M9K8	EED18010.1
A0R1V9	ABK73669.1
A0R1V9	AFP41215.1
A4SK35	ABO89257.1
Q0T7R6	ABF02560.1
Q985W3	BAB53590.1
Q40316	AAB41550.1
P9WGS1	CCP44307.1
B8GQR4	ACL74288.1
Q92037	CAA66203.1
Q21JE9	ABD81180.1
Q23711	AAB02778.1
Q49XG5	BAE18532.1
Q6BLV6	CAR66313.1
P43885	AAC22124.1
B2FU83	CAQ44889.1
Q8UG00	AAK87041.2
P13029	AAA24040.1
P13029	AAC76924.1
P13029	BAE77368.1
P13029	AAB03074.1
P13029	AAC43048.1
Q84XA3	AAO40253.1
C1DHY3	ACO80716.1
Q57KT2	AAX66680.1
A9EZV5	CAN91207.1
A8L577	ABW10577.1
G3V7X8	AAO92253.1
G3V7X8	EDL91177.1
Q5NGF3	CAG45525.1
Q8PXL6	AAM30898.1
Q9MTN1	CAB67144.2
A1DA63	EAW19753.1
Q486C8	AAZ28741.1
Q5GRK4	AAW71370.1
Q1RHV0	ABE05064.1
A6WJT5	ABS07074.1
A0RTU3	ABK76760.1
Q6IAN0	AAD34088.1
Q6IAN0	CAB55997.1
Q6IAN0	CAG33405.1
Q6IAN0	EAX02596.1
Q6IAN0	AAH04126.1
Q6IAN0	AAH09679.1
Q6IAN0	AAQ88862.1
Q54VM2	EAL67354.1
Q65WM5	AAU36635.1
Q88CI9	AAN70757.1
P0DC43	BAC64035.1
Q58820	AAB99436.1
Q28554	AAB88484.1
Q28554	AAB86435.1
Q28554	AAB57838.1
Q28554	AAB71712.1
Q28554	AAC16069.1
Q28554	AAA81516.1
B5YY23	ACI35954.1
Q5HAH7	CAH58436.1
Q5HAH7	CAI27233.1
A5UJ82	ABQ86260.1
A3MUY9	ABO08456.1
Q8YPC6	BAB75971.1
Q8CNY6	AAO04946.1
O84616	AAC68213.1
P48848	AAA50770.1
P48848	ACC82404.1
A4VUK5	ABP89794.1
Q8YXA2	BAB73270.1
A4SCU6	ABP36305.1
B7LN38	CAQ88549.1
P37412	CAA37456.1
P37412	AAB60185.1
P37412	AAL19076.1
A0A3G1DJF4	AMY15070.1
A4QKA5	BAF50110.1
Q6GC82	CAG42138.1
O32507	BAA21377.1
O32507	AAF12439.1
Q2YW87	CAI82085.1
A6SUN5	ABR89876.1
A3NS64	ABN89706.1
Q8VWZ7	CAC80883.1
Q96329	AAB18129.1
Q96329	BAA82478.1
Q96329	AAC14411.1
Q96329	AEE78851.1
Q96329	AAM19813.1
Q96329	AAM78046.1
Q96329	AAM65329.1
P40402	CAB07523.1
P40402	CAB12714.2
P40402	AAA64350.1
Q53GQ0	AAD44482.1
Q53GQ0	BAG52039.1
Q53GQ0	BAG52086.1
Q53GQ0	BAD96601.1
Q53GQ0	BAF85314.1
Q53GQ0	EAW68082.1
Q53GQ0	EAW68087.1
Q53GQ0	EAW68088.1
Q53GQ0	AAH12043.1
Q53GQ0	AAH12536.1
Q50EK5	AAX07432.1
Q05763	AAA32789.1
Q05763	CAA18836.1
Q05763	CAB80174.1
Q05763	AEE86394.1
Q05763	BAE99713.1
Q05763	AAO24591.1
Q2YVM4	CAI80020.1
P43869	AAC21972.1
O04121	AAB52509.1
Q9YHT1	AAC72374.1
B2VBD1	CAO97480.1
A0AWY9	ABK09915.1
B5F7N7	ACH50299.1
Q5WKZ1	BAD62964.1
O44104	EAL29271.1
O44104	AAB87894.1
Q0AEA6	ABI60326.1
Q0SYE5	ABF05920.1
B0BML7	AAI58484.1
Q0IQU1	AAX95423.1
Q0IQU1	ABA95532.1
Q0IQU1	BAF28924.1
Q0IQU1	EAZ19339.1
A3M9W4	ABO13708.2
A1S3C4	ABL98880.1
P25314	AAB02344.1
Q9MUC0	AAF65218.1
Q8Z9L9	CAD01219.1
Q8Z9L9	AAO67799.1
P49479	CAA91750.1
B3QQZ4	ACF10648.1
Q31AS9	ABB50016.1
Q492E0	AAZ41161.1
C5D427	ACS24983.1
C4LEW9	ACQ93136.1
Q57366	AAB07230.1
Q57366	BAA07615.1
Q57366	AAC13660.1
O80822	AAC23733.1
O80822	AEC09989.2
O80822	AAM98136.1
O80822	AAP42740.1
Q9FZC6	AAF98576.1
Q9FZC6	AEE30686.1
Q34011	BAA07215.1
Q9YEA1	BAA79645.2
Q8VPD4	AAL14831.1
P36602	CAA46232.1
P36602	CAA91952.1
A7I9P9	ABS56460.1
C1CKW1	ACO21318.1
A0K9X7	ABK09304.1
P11411	AAA25265.1
A3PGE9	ABN75415.1
Q2NS88	BAE74987.1
A4YYT0	CAL79056.1
B2U7J7	ACD25859.1
Q5BE65	EAA66283.1
Q5BE65	CBF88015.1
A1WB23	ABM43448.1
Q6AW21	BAD36747.1
B0U410	ACA12589.1
Q12QA4	ABE54372.1
B1J2D7	ACA71261.1
P9WGQ8	AAK45035.1
Q8BVI4	BAB27559.1
Q8BVI4	BAC37135.1
Q8BVI4	BAE34823.1
Q8BVI4	BAE36516.1
Q8BVI4	BAE38951.1
Q8BVI4	AAH02107.1
Q8ESR4	BAC12512.1
Q9K6A4	BAB07544.1
Q8ZRX8	AAL19028.1
B4SUN2	ACF64022.1
A1AEV0	ABJ02190.1
Q9VIP2	AAF53874.1
Q9VIP2	AGB93154.1
Q9VIP2	AAY54852.1
Q2NHW0	ABC56528.1
B0BAT9	CAP06601.1
B2URB8	ACD05003.1
O15121	AAB62238.1
O15121	AAM12531.1
O15121	AAS00493.1
O15121	EAW69711.1
O15121	AAH00961.1
A1U1Q5	ABM18924.1
B1XGC7	ACB01654.1
B0KGU6	ABZ00492.1
Q12XL7	ABE51809.1
P70787	AAB61623.1
Q08306	CAA78298.1
B0UFU2	ACA16826.1
Q91FH7	AAK82208.1
P33217	AAB24744.1
P33217	BAF89848.1
Q8ZH75	CAL19699.1
Q8ZH75	AAM86697.1
Q8ZH75	AAS63001.1
P80644	CAB40389.1
P80644	AAC74023.1
P80644	BAA35692.1
Q8A1A7	AAO78864.1
O15229	CAA73613.1
O15229	AAC62615.1
A0A0B4HQH6	KID94572.1
A5EB56	ABQ33400.1
Q0RDR2	CAJ64404.1
A1JNV9	CAL12210.1
B1YJ40	ACB59970.1
Q63TV1	CAH35865.1
Q6N021	CAE45851.1
Q6N021	BAA90898.1
Q6N021	BAB55391.1
Q6N021	BAE45750.1
Q6N021	AAI10510.1
Q6N021	AAI10511.2
Q6N021	BAB13372.1
Q1QD18	ABE74435.1
B3QM32	ACF10985.1
Q9FVQ6	AAG23447.1
Q9FVQ6	AEE31436.1
Q9FVQ6	AAL38690.1
Q9FVQ6	AAM20170.1
Q9FVQ6	AAM64780.1
O66256	BAA28138.1
P66011	BAB94591.1
P05370	CAA30355.1
P05370	AAH81820.1
P05370	AAA41179.1
O64240	AAC18490.1
Q5REJ2	CAH89815.1
Q83HF0	CAD67315.1
Q8RX97	AAM11429.1
A0A1S7LCW6	CRH04725.1
A0A179HLW2	OAQ83761.1
A0A179HLW2	OAQ90541.1
B7MQR6	CAR06982.1
A6UDV8	ABR61838.1
P58667	BAB81398.1
Q64133	EDL35717.1
Q64133	AAH29100.1
Q64133	AAB34677.1
Q5A3Z5	AOW31583.1
P41795	AAA80211.1
P41795	AAC78120.1
P41795	AAL21355.1
B0BXN7	ABY72613.1
B1YY34	ACB67168.1
Q9SSE9	AAF13079.1
Q9SSE9	AEE74573.1
Q3SVE4	ABA03747.1
Q2YLY7	CAJ11404.1
Q92I77	AAL03081.1
Q57GV0	AAX68062.1
Q0AQC2	ABI65515.1
A1UT97	ABM44512.1
C4ZXJ1	ACR63720.1
Q09851	CAA91246.1
Q79EM7	BAA23265.1
Q79EM7	BAA31236.1
G9M9M4	BAL22347.1
Q39617	AAB04951.1
A8A2I9	ABV06743.1
A0A2U8U2M8	AWM95791.1
Q2FYU7	ABD30425.1
P9WNY8	AAK44810.1
Q556G4	EAL70954.1
Q556G4	EAL70473.1
B7NGF6	CAR15868.1
P16267	AAA82511.1
B0UU02	ACA31008.1
Q6NIZ6	CAE49137.1
Q5HM56	AAW55132.1
P72642	BAA16644.1
Q08B63	AAI24863.1
Q62JD0	AAU47749.1
Q83V26	BAC65311.1
Q8MS59	AAF56838.2
Q8MS59	AAM50938.1
Q7UKQ9	CAD76573.1
Q93MI2	AAK95626.1
P58003	BAB33008.1
P58003	AAH56061.1
A2SI34	ABM95223.1
Q9LIA8	BAB02581.1
Q9LIA8	AEE77573.1
Q9LIA8	AEE77574.1
Q9LIA8	AAL11570.1
Q9LIA8	AAX22261.1
Q9LIA8	BAE98678.1
Q9LIA8	ABJ17099.1
Q9LIA8	AAM67208.1
A7ZSM7	ABV17250.1
B8I761	ACL74985.1
Q9WU20	AAD20313.1
Q9WU20	BAC26832.1
Q9WU20	EDL14794.1
Q9WU20	EDL14796.1
Q9WU20	EDL14797.1
Q9WU20	AAH51017.1
Q9WU20	AAH52466.1
B0JPG5	BAG00476.1
Q06GZ8	ABH88296.1
Q2MIK7	ABC56193.1
P35596	AAC34740.1
P35596	AAK76236.1
P35596	AAA26882.1
Q920P0	BAB64340.1
Q7VJT5	AAP76755.1
Q5PAE7	AAV86733.1
B0RUE7	CAP52889.1
A4Y1D5	ABP73768.1
Q12JA9	ABE56467.1
A6UEW2	ABR62192.1
C4L056	ACQ70719.1
Q7ZA45	AAP44104.1
Q6CS27	CAH00358.1
Q2FV60	ABD31875.1
B9KK24	ACM01471.1
Q31RJ7	ABB56322.1
A1SWQ0	ABM03915.1
Q5MJ86	AAW28030.1
