From	To
Q75HE6	UniRef50_Q9SE60
C1EZ15	UniRef50_P39821
P0ABT6	UniRef50_Q9KV66
Q5PCU1	UniRef50_Q9KTV1
B7MCM4	UniRef50_P76342
Q0SZ36	UniRef50_P28793
Q7SEI7	UniRef50_Q7SEI7
Q3JQ00	UniRef50_Q9KTV1
P26149	UniRef50_P14060
O48928	UniRef50_Q9LZ31
Q5F5Y7	UniRef50_Q8ZRX8
Q7V5N9	UniRef50_Q7NL02
P48419	UniRef50_P48418
G8T8D0	UniRef50_A5FF23
P60860	UniRef50_P16245
Q8PZQ1	UniRef50_Q8TK95
B5YS96	UniRef50_Q8X7W8
Q078T0	UniRef50_Q078T0
Q5MZ99	UniRef50_P73911
B9TSP7	UniRef50_B9TSP7
Q02079	UniRef50_P56193
Q1LRT5	UniRef50_Q2T1H1
O29428	UniRef50_O29428
Q87AV9	UniRef50_Q9PGE6
C4ZPX8	UniRef50_P58717
Q6LZ92	UniRef50_Q6LZ92
B2TWL4	UniRef50_P76342
A9MKQ8	UniRef50_Q9RTU4
Q9KKM4	UniRef50_Q9KKM4
Q17QH8	UniRef50_Q5M8N4
B1N044	UniRef50_B1N044
Q8CN04	UniRef50_Q4A0E7
B1LC43	UniRef50_Q9WZZ3
Q7M8Z4	UniRef50_A8EVN0
A1B2W3	UniRef50_D0WGK0
C8WGQ3	UniRef50_C8WGQ3
B1J4P3	UniRef50_Q9KTV1
P25924	UniRef50_P25924
Q9PL89	UniRef50_Q9Z6S1
Q4AEI3	UniRef50_P11352
Q4JAQ3	UniRef50_Q980X1
A4TSK9	UniRef50_Q9KRA3
P43902	UniRef50_P43902
P05794	UniRef50_P00383
Q0MQH9	UniRef50_P42026
Q18J39	UniRef50_Q3IP72
O25342	UniRef50_Q9PPM1
Q825I8	UniRef50_Q825I8
Q823G9	UniRef50_Q9Z8J8
D3ZU57	UniRef50_Q9JJF3
Q2RIB4	UniRef50_Q2RIB4
Q99UH2	UniRef50_Q6GHD4
Q9FUW6	UniRef50_P52577
B4YQU1	UniRef50_B4YQU1
Q9SQ80	UniRef50_Q9SQ80
B5F0I0	UniRef50_Q83QN1
Q15ZU4	UniRef50_Q5ZXM9
Q9UVC3	UniRef50_Q9UVC3
P29497	UniRef50_Q8X1X3
B6J2H7	UniRef50_Q5ZZ95
Q2SV62	UniRef50_Q62L02
Q1RMJ5	UniRef50_A6NNS2
Q5AV00	UniRef50_Q5AV00
Q92375	UniRef50_Q92375
A1AAD7	UniRef50_A8FYZ1
Q1CEJ3	UniRef50_P44427
Q0PCD7	UniRef50_Q0PCD7
E9RBR0	UniRef50_E9RBR0
B3ESU1	UniRef50_A6GZM5
Q5HRF8	UniRef50_Q49VE0
O69721	UniRef50_O69721
A2SQU7	UniRef50_Q6AR64
W6QRN8	UniRef50_I7LRH3
Q9KJZ3	UniRef50_Q9I104
Q2FGH0	UniRef50_Q9K4V3
Q6WP51	UniRef50_Q6WP51
B8FM70	UniRef50_B5YK66
P70584	UniRef50_P45954
Q0QLF2	UniRef50_Q0QLF2
C5CIJ2	UniRef50_Q8A9X8
B7NLA1	UniRef50_Q8X9K1
Q7NTY1	UniRef50_Q7NTY1
Q9SRZ4	UniRef50_Q9XEX2
Q8K2I3	UniRef50_Q99518
Q5M5P2	UniRef50_Q8DUL9
A5YBJ7	UniRef50_A5YBJ7
Q8YWC2	UniRef50_P73033
Q6Q881	UniRef50_Q6Q881
A6UR99	UniRef50_Q58496
B7M5Q1	UniRef50_P33940
Q7N2A3	UniRef50_A7MH59
Q2SKP1	UniRef50_O50174
B5EFN1	UniRef50_B5EFN1
Q812C9	UniRef50_Q16853
Q83Q04	UniRef50_P44427
Q77MS1	UniRef50_Q77MS1
Q8YM64	UniRef50_Q85FG6
A1K7M2	UniRef50_P57443
Q9KMW9	UniRef50_Q87H06
P24197	UniRef50_P24197
Q633K5	UniRef50_P49814
Q5NRM2	UniRef50_P0C0B2
Q8ZKF5	UniRef50_Q8EAC7
Q9P4B6	UniRef50_Q9P4B6
A0A084B9Y9	UniRef50_A0A084B9Y9
A1TPZ6	UniRef50_Q9CH85
Q9HSB6	UniRef50_Q12UJ7
P51107	UniRef50_Q9XES5
A0RIQ2	UniRef50_Q7N706
P22513	UniRef50_Q27890
P06119	UniRef50_Q58289
A3Q7Z7	UniRef50_Q4VHK1
P0AGE8	UniRef50_P0AGE7
P24389	UniRef50_P24389
Q5ARL6	UniRef50_Q5ARL6
A0R518	UniRef50_A0R518
A4SNU1	UniRef50_A4SNU1
B7MUR3	UniRef50_Q8XAS9
A8FLU3	UniRef50_P0C632
A3M361	UniRef50_Q6FDG0
Q5ZJG8	UniRef50_Q5ZJG8
Q9UYY9	UniRef50_Q51799
Q5M827	UniRef50_Q9D711
P58047	UniRef50_Q9FH66
Q7G9P4	UniRef50_Q7G191
A6WVY1	UniRef50_A6WVY1
Q2FYZ4	UniRef50_Q6GHD4
F4G4E2	UniRef50_F4G4E2
B6HYX9	UniRef50_Q8ZRX8
Q3B2P6	UniRef50_P00459
Q6IWZ0	UniRef50_Q6IWZ0
P9WKF7	UniRef50_Q73XY8
A6UVA8	UniRef50_Q6LZ92
Q89XM4	UniRef50_Q89XM4
B2VCD1	UniRef50_Q328L4
Q0HY04	UniRef50_Q8ZRX8
A1K6Y5	UniRef50_A6TAC5
P9WKL0	UniRef50_O88844
P9WNE5	UniRef50_A0R647
P22570	UniRef50_P22570
P21954	UniRef50_O88844
P32440	UniRef50_Q02394
Q65JE7	UniRef50_O58389
A5F465	UniRef50_Q9KNI1
Q2NT03	UniRef50_A6T9Y6
Q9PF39	UniRef50_Q9K1F9
Q88J44	UniRef50_Q88J44
Q6LP67	UniRef50_Q6LP67
D3JV03	UniRef50_D3JV03
C3LJV5	UniRef50_Q8Y7C5
B0TL07	UniRef50_A8H2Z3
C4ZQD2	UniRef50_Q8X4B4
S4UX02	UniRef50_S4UX02
A1S5Z4	UniRef50_Q8EDZ8
Q03300	UniRef50_Q03300
Q9VMQ5	UniRef50_Q9VMQ5
Q9HKX0	UniRef50_Q9Y9L0
Q8PIF6	UniRef50_Q128T0
Q9LND8	UniRef50_Q9SID2
P35860	UniRef50_P83755
B1XHK9	UniRef50_P44427
Q4UK39	UniRef50_O05973
Q2YY05	UniRef50_P0C601
Q60HH8	UniRef50_P51648
B4RYP8	UniRef50_Q087U3
Q48MT7	UniRef50_Q48MT7
Q9ABG6	UniRef50_Q9ABG6
Q27594	UniRef50_Q27593
Q7MUW3	UniRef50_A6L0W8
Q9PFQ9	UniRef50_Q89ND7
Q8FL95	UniRef50_P58717
Q95088	UniRef50_Q95088
Q9T399	UniRef50_Q85A82
C4L0W8	UniRef50_C4L0W8
P0ACD9	UniRef50_P0ACD8
P18775	UniRef50_P18775
Q9L4K1	UniRef50_Q9L4K1
P51110	UniRef50_P51110
A8XKG6	UniRef50_Q18164
A6ZV70	UniRef50_P06115
A1A795	UniRef50_Q8ZRW3
A5IM63	UniRef50_Q9X1K8
O29969	UniRef50_O29969
C1B2V4	UniRef50_Q8NP12
O05265	UniRef50_O05265
Q8A684	UniRef50_A6L0W8
P53318	UniRef50_P53318
A0A084R1J2	UniRef50_A0A084R1J2
Q4JW59	UniRef50_P16245
B7UJW8	UniRef50_P44427
P07850	UniRef50_P07850
A4YVG0	UniRef50_Q6N5Q6
Q2FHU5	UniRef50_Q2FK96
Q1GHI5	UniRef50_Q163Z1
Q2KB42	UniRef50_Q8FKI8
Q9K9M8	UniRef50_Q9K9M8
A5WFM3	UniRef50_A5WFM3
P06801	UniRef50_P40927
Q2RWE2	UniRef50_Q2RWE2
E6ZGB4	UniRef50_Q6P949
Q1WRR6	UniRef50_P39821
O34689	UniRef50_O34689
Q9Z0R9	UniRef50_Q9Z122
Q28TR2	UniRef50_Q6W210
Q4WB01	UniRef50_Q4WB01
B1M6B9	UniRef50_C9QZ64
B9M0D6	UniRef50_Q9PEM3
B9IZ41	UniRef50_P16618
A5U586	UniRef50_A1KL82
Q6ZWL3	UniRef50_Q6ZWL3
Q0AVM4	UniRef50_Q0AVM4
A0R5N0	UniRef50_A0R5N0
A5H453	UniRef50_A5H454
Q1LIF4	UniRef50_A2SD47
Q1MAQ9	UniRef50_Q9R9L6
Q54XH6	UniRef50_Q54XH6
B2S844	UniRef50_B6JAF0
Q4UNF0	UniRef50_Q9ZE74
O27753	UniRef50_O27753
P17632	UniRef50_P31891
Q0C0C9	UniRef50_Q128T0
O46522	UniRef50_P04839
L0MYS5	UniRef50_L0MYS5
Q9XAP2	UniRef50_Q9XAP2
Q63042	UniRef50_Q63042
Q2K9C7	UniRef50_Q8UG34
Q2P4B2	UniRef50_Q9PEI0
P16081	UniRef50_P11832
O75164	UniRef50_O75164
Q3MSM4	UniRef50_P51649
O65174	UniRef50_P23346
P56318	UniRef50_P83755
A0KSX7	UniRef50_Q8EAC7
O09046	UniRef50_O09046
Q3IVU8	UniRef50_Q3IVU8
Q8CUU4	UniRef50_Q0K4F5
B9KBQ2	UniRef50_O29309
Q254D2	UniRef50_Q9Z8H0
Q32I91	UniRef50_Q8FJM0
Q4KLP0	UniRef50_Q96HY7
P0C0I1	UniRef50_P0C0I0
A4QR21	UniRef50_A4QR21
Q58806	UniRef50_Q58806
B7MAF2	UniRef50_Q8ZRX8
B9DN51	UniRef50_P20619
P28484	UniRef50_P00334
Q96UJ9	UniRef50_P39708
Q4ADV8	UniRef50_Q9T0N8
F4JW83	UniRef50_F4JW83
Q1LP48	UniRef50_Q7NWQ6
A0RTU3	UniRef50_A9A4N5
A0A1E1FFL4	UniRef50_A0A1E1FFL4
B2SDA2	UniRef50_Q9HTQ0
Q9ZAA1	UniRef50_F8JX40
Q05262	UniRef50_Q05262
Q4WAW5	UniRef50_L7WME9
Q9L867	UniRef50_Q88IY3
Q8BJ64	UniRef50_Q8BJ64
E8ME30	UniRef50_E8ME30
P37610	UniRef50_P37610
Q7HP56	UniRef50_P07753
P02957	UniRef50_P83755
Q42182	UniRef50_P0DKI3
A0B6K6	UniRef50_A0B6K6
Q8PAD0	UniRef50_Q2P320
Q7XA48	UniRef50_Q949R4
Q8HXX8	UniRef50_Q92947
B7NTU4	UniRef50_Q8ZPR4
A8MF41	UniRef50_A8MF41
C6BW12	UniRef50_C6BW12
A0B5P3	UniRef50_Q3ING6
P90925	UniRef50_P90925
B5FBJ5	UniRef50_Q5E6W0
A4WE72	UniRef50_A5F9G1
Q5HKN2	UniRef50_Q8CQE8
Q9LF05	UniRef50_Q9LF05
B8DHP3	UniRef50_P39821
Q2G946	UniRef50_Q8YJE7
Q2YTB7	UniRef50_P16618
O85762	UniRef50_O85762
Q8CPC9	UniRef50_O05269
Q6GKA4	UniRef50_Q2YV20
P19496	UniRef50_P19496
A3Q8U4	UniRef50_P28793
Q9P7K9	UniRef50_Q9P7K9
Q8FJ45	UniRef50_Q89Q06
B2IHZ4	UniRef50_Q9ANL0
Q57724	UniRef50_P80904
A5GUA8	UniRef50_Q3AWT6
Q6UPE0	UniRef50_Q8BJ64
Q0ABE6	UniRef50_Q9RXI8
Q58085	UniRef50_Q58085
A8GQX3	UniRef50_Q92J79
A8G8X6	UniRef50_Q8FAG4
Q8IWW8	UniRef50_Q8IWW8
Q3AUT5	UniRef50_Q7NFT6
C1KZ99	UniRef50_P42412
A1SF13	UniRef50_Q21CF0
A6UT22	UniRef50_Q60172
P48826	UniRef50_P41764
A7MH59	UniRef50_A7MH59
A8XCP3	UniRef50_A8XCP3
Q68S06	UniRef50_P12154
B7N983	UniRef50_Q60006
A4J5Y5	UniRef50_Q5WFT4
Q5HVM4	UniRef50_Q9PHX2
A1A9V4	UniRef50_P58523
Q165T0	UniRef50_Q3IXW9
B1K264	UniRef50_P59308
Q6LNU2	UniRef50_Q9KQ92
B0U242	UniRef50_Q9PEI0
H9BFQ0	UniRef50_H9BFQ1
B2RXH2	UniRef50_Q6B0I6
A6VQH8	UniRef50_Q9KU44
Q8U0A6	UniRef50_Q5JFT1
P11645	UniRef50_P09118
C4LJ26	UniRef50_Q50441
E1V8I1	UniRef50_E1V8I1
Q8N5I4	UniRef50_Q8N5I4
Q2JFS1	UniRef50_Q0RS17
Q8KBD8	UniRef50_Q8KBD8
Q97I09	UniRef50_Q97I09
O34475	UniRef50_O34475
Q7V3Y9	UniRef50_Q7VBV0
Q9I5Q9	UniRef50_Q9I5Q9
Q9R1J8	UniRef50_Q32P28
Q8ESR8	UniRef50_O66976
Q9RQ85	UniRef50_Q9RQ85
Q8TFF6	UniRef50_P07262
Q9CFV1	UniRef50_Q9CFV1
Q7V3P9	UniRef50_Q7V3P9
Q1RDC8	UniRef50_Q8X9K1
P0A411	UniRef50_P0A415
Q2UG11	UniRef50_B8NI10
P05459	UniRef50_Q7N2B2
Q60314	UniRef50_Q60314
B7UHH4	UniRef50_Q8X7U3
A1RQP7	UniRef50_A1RQP7
Q8DTG3	UniRef50_Q5LZF3
Q38V71	UniRef50_P00343
B8E984	UniRef50_Q8EDZ8
O27880	UniRef50_P80910
Q28W37	UniRef50_D5ANS3
Q93TL5	UniRef50_Q93TL5
O61199	UniRef50_O61199
Q9SE20	UniRef50_Q9SMJ3
B1JUW2	UniRef50_Q0K6L4
B2SSW3	UniRef50_B2SSW3
A5A8K9	UniRef50_P0A444
C4L9Z3	UniRef50_Q9KTK0
D3ZLZ7	UniRef50_P20839
B9KD88	UniRef50_Q9PN99
Q1RHE5	UniRef50_Q92J79
P45513	UniRef50_P45513
Q6P7J1	UniRef50_Q6P7J1
B8HFR2	UniRef50_Q73VS1
A1A9L5	UniRef50_Q8EDZ8
C3LUL9	UniRef50_Q87H06
Q4AEI2	UniRef50_P11352
C1DJZ7	UniRef50_Q9HTQ0
A9KEP6	UniRef50_Q7VL22
P9WPN0	UniRef50_P9WPN0
B6J2H6	UniRef50_Q2YCK3
Q18C83	UniRef50_C8WR67
A1SYT9	UniRef50_Q5E6W0
Q1R3X0	UniRef50_Q4P914
A7MPR2	UniRef50_Q8ZIC5
A5I9T5	UniRef50_Q5ZZ95
P12684	UniRef50_P12684
P29255	UniRef50_P29255
Q72LG3	UniRef50_Q5SL28
Q8K2B3	UniRef50_P31040
Q12586	UniRef50_P16141
Q8X5J9	UniRef50_Q52060
P0A2F5	UniRef50_P19685
A7MWS7	UniRef50_Q87SQ3
P17178	UniRef50_Q02318
Q57LY4	UniRef50_Q7N2B2
A9VRK8	UniRef50_B1HZ05
Q9FKV0	UniRef50_Q9FKV0
Q7NH81	UniRef50_P0A444
A0RIK9	UniRef50_Q818M5
O49213	UniRef50_O49213
Q1QEG9	UniRef50_Q4FVE5
O24750	UniRef50_O24750
C8U5H4	UniRef50_C9QZ64
Q5P7I0	UniRef50_P84155
Q55024	UniRef50_Q8YQL3
B6I988	UniRef50_C9QZ64
Q6D9G9	UniRef50_Q8ZIC5
Q8D2K8	UniRef50_Q8D2K8
Q890E7	UniRef50_Q890E7
A5VIG6	UniRef50_Q5XE03
C5A7J1	UniRef50_Q97ZI8
Q53123	UniRef50_A5W4F1
C4ZRX4	UniRef50_Q8X9K1
B5YEC2	UniRef50_B8E2T7
C1EQ58	UniRef50_Q9K6A4
Q83SQ9	UniRef50_Q8ZRX8
B3CM44	UniRef50_B3CM44
P82600	UniRef50_P82600
Q6NDE4	UniRef50_B0T315
B8N195	UniRef50_Q876L8
Q9CPU4	UniRef50_Q9CPU4
Q6GAY5	UniRef50_Q49W80
Q6T707	UniRef50_Q6T707
Q3AUT6	UniRef50_P29255
P76621	UniRef50_E1WA38
Q8K370	UniRef50_Q6JQN1
B5YSJ7	UniRef50_P76342
A5VNZ1	UniRef50_A6WWA8
P11386	UniRef50_P11386
P32872	UniRef50_P32872
Q9CGG8	UniRef50_Q9CGG8
P13035	UniRef50_P13035
B1JXT8	UniRef50_Q9KTV1
Q2JTJ2	UniRef50_P0A444
P57217	UniRef50_P57217
A3KPR5	UniRef50_A3KPR5
O75452	UniRef50_O75452
B7J121	UniRef50_O51114
P16232	UniRef50_P28845
A2BJB7	UniRef50_A2BJB7
P75894	UniRef50_C4ZQD6
Q01679	UniRef50_Q01679
A1ZAI3	UniRef50_A1ZAI3
Q7RZR2	UniRef50_Q7RZR2
A5V1H2	UniRef50_A6VMD8
Q0T1I8	UniRef50_P38038
Q5ZZI2	UniRef50_Q5ZZI2
B6IBJ9	UniRef50_A7ZMP8
B0RWG2	UniRef50_Q9KTV1
Q9XQV3	UniRef50_Q9XQV3
O30847	UniRef50_P27137
B7M2Z6	UniRef50_A0R1T3
B5ZVQ5	UniRef50_D0WGK0
Q9ZCZ1	UniRef50_Q9ZCZ1
Q8YQS7	UniRef50_P48183
P9WGE6	UniRef50_P53647
B1LGK2	UniRef50_P44427
Q9M066	UniRef50_Q9M066
A8XNF0	UniRef50_Q22347
A5UAS4	UniRef50_Q4QMI7
A1TRM3	UniRef50_Q9KHS2
A1VCR9	UniRef50_Q72AN9
P68434	UniRef50_P68434
O52532	UniRef50_Q8ZAX7
P0A9Q9	UniRef50_Q51344
O21271	UniRef50_Q35322
P46253	UniRef50_Q9M879
P47169	UniRef50_P47169
Q02PL5	UniRef50_P57443
Q8NX32	UniRef50_Q49WW9
Q5LBG5	UniRef50_Q8A806
A8ADX8	UniRef50_Q8FFN4
Q39LI8	UniRef50_C1I202
Q0I1B7	UniRef50_P43876
B6IQZ3	UniRef50_Q0BXT2
I1RF59	UniRef50_I1RF59
P62028	UniRef50_Q4A0E7
O22307	UniRef50_O22307
P33164	UniRef50_P33164
Q1GQY3	UniRef50_Q8YJE7
Q8TRZ4	UniRef50_Q46G04
C8VSZ2	UniRef50_C8VSZ2
Q63VP6	UniRef50_Q0AV19
Q65DQ3	UniRef50_Q9K6A4
Q7SHH8	UniRef50_Q7SHH8
Q1QDZ7	UniRef50_Q4FUZ5
B4SHW0	UniRef50_B2FQ90
A7NC15	UniRef50_Q5ZZI2
P95629	UniRef50_P95629
Q59689	UniRef50_P24702
Q1RHB9	UniRef50_P31038
Q6D2L3	UniRef50_Q6D2L3
A0A452E9Y6	UniRef50_A0A452E9Y6
A1UWC8	UniRef50_A2SD47
P9WIS3	UniRef50_P9WIS2
P39871	UniRef50_P39871
P28997	UniRef50_P28997
Q607E5	UniRef50_P44976
A1V1U3	UniRef50_Q4KI35
Q06RF1	UniRef50_P83755
A0KZ17	UniRef50_P45568
P00467	UniRef50_P00467
B0BR28	UniRef50_Q7M962
Q311G6	UniRef50_Q72AN9
Q5XG41	UniRef50_Q6QA33
Q02LD4	UniRef50_P27505
A2CDR0	UniRef50_Q8G9M2
B1XA76	UniRef50_P06191
G9M9M0	UniRef50_Q9LHN8
A7M8Y6	UniRef50_P83755
P48099	UniRef50_P48099
A3N0K4	UniRef50_Q7VL22
Q8CXE1	UniRef50_P54377
Q04JV9	UniRef50_A4ILI2
B1LCN9	UniRef50_Q9WZP8
Q8VY26	UniRef50_Q8VY26
Q6L3B5	UniRef50_P48183
C1CCK9	UniRef50_P29107
Q5V574	UniRef50_Q9HPW5
Q9SXD5	UniRef50_Q9FWW6
Q0SYD4	UniRef50_Q8EKN9
Q8CPN2	UniRef50_P21882
B9KGB2	UniRef50_Q9PHX2
B0KF35	UniRef50_Q603L4
A7X2A9	UniRef50_Q5WH73
C3L9F3	UniRef50_P46919
Q899M3	UniRef50_Q8EVK2
Q21JE9	UniRef50_C5BI30
O70475	UniRef50_O60701
Q556W1	UniRef50_Q556W1
A9L2F4	UniRef50_Q8EAP2
Q1BA69	UniRef50_A4TCI6
Q822B0	UniRef50_Q9Z6S1
Q48S56	UniRef50_B9DV19
A1WWA5	UniRef50_Q5ZZ95
Q58938	UniRef50_P29107
S4W283	UniRef50_S4W283
Q9P9L2	UniRef50_Q07841
P33677	UniRef50_P33677
Q99K82	UniRef50_Q9NWM0
Q6AE78	UniRef50_B0RIK6
P41019	UniRef50_Q9WZ26
B7LVS5	UniRef50_P58717
Q20XN0	UniRef50_Q8YJE7
C3LQT6	UniRef50_Q6LUK7
Q47BH8	UniRef50_C1DFH7
A1KU05	UniRef50_Q8VSR0
Q65HG1	UniRef50_P54377
P12744	UniRef50_P29239
Q9SU63	UniRef50_Q9SU63
O48957	UniRef50_Q0JF01
U5JCC6	UniRef50_P43256
Q311A7	UniRef50_Q72C59
A7IPX7	UniRef50_A7IPX7
P0A396	UniRef50_P27098
Q8K9B5	UniRef50_P30903
Q94523	UniRef50_Q94523
Q630E8	UniRef50_O05269
P21950	UniRef50_P31892
Q4ZNN4	UniRef50_Q4P914
Q9DBM2	UniRef50_Q08426
B8ZUV4	UniRef50_Q6NIZ6
A0RXV2	UniRef50_A9A2U8
B2K9Q0	UniRef50_Q9KTX1
F0KFI5	UniRef50_D0C9N6
B7NT99	UniRef50_Q8X7U3
B0KG90	UniRef50_Q88L40
Q72GU1	UniRef50_Q5SLR4
B6JAF0	UniRef50_B6JAF0
A8FJZ8	UniRef50_Q9PIT2
Q8FTN5	UniRef50_Q59279
Q9URV9	UniRef50_Q9URV9
P80880	UniRef50_P80880
Q2RN88	UniRef50_Q2RN88
Q1CD89	UniRef50_Q8XDG9
Q9VXY0	UniRef50_Q9VXY0
G9EZR6	UniRef50_G9EZR6
A4G4S7	UniRef50_Q88MH4
P57243	UniRef50_P57243
B1LFY0	UniRef50_A7ZHD9
B5R8M3	UniRef50_Q8EDZ8
B5UAQ8	UniRef50_B1NF19
Q8VZ49	UniRef50_Q8VZ49
P65100	UniRef50_Q8DPJ4
A1K589	UniRef50_Q3ASI0
Q04872	UniRef50_Q57346
D7REY5	UniRef50_D7REY5
P06512	UniRef50_P09144
P0CD77	UniRef50_Q9Z6S1
Q8NE62	UniRef50_Q8BJ64
P0C361	UniRef50_P31087
A9N5B2	UniRef50_O52325
Q9KWL3	UniRef50_Q9KWL3
P56859	UniRef50_P56859
P28763	UniRef50_P54375
Q5U4U6	UniRef50_Q5EBG2
Q9LBG2	UniRef50_Q9LBG2
Q11KF1	UniRef50_Q89RY8
B8D8F7	UniRef50_P05989
P90795	UniRef50_P90795
Q1QA46	UniRef50_Q9JY18
Q7WF83	UniRef50_Q7VUS1
B7LJV5	UniRef50_Q8X7W8
P50645	UniRef50_P50645
Q9T351	UniRef50_P83755
C6C0V0	UniRef50_C6C0V0
A3N277	UniRef50_Q7M962
A9VK31	UniRef50_P39821
B4TZT8	UniRef50_Q8XDG9
B7MC45	UniRef50_Q8X8F9
B3QPZ8	UniRef50_Q8KCB2
Q9P7P7	UniRef50_Q9P7P7
A7ZEX8	UniRef50_A7ZEX8
Q8BML1	UniRef50_Q8BML1
Q6GGJ5	UniRef50_Q49XV0
Q4URB7	UniRef50_B2FQ15
A7I316	UniRef50_Q9PIT2
Q84FI1	UniRef50_A7MEY6
P24186	UniRef50_Q60006
Q9UYZ1	UniRef50_Q51801
Q7XZQ7	UniRef50_Q9S818
Q11W68	UniRef50_Q11W68
B6I1Z5	UniRef50_Q8X8F9
I7LRH3	UniRef50_I7LRH3
A4W7J0	UniRef50_Q60006
B3CTT4	UniRef50_A5CF58
Q39173	UniRef50_Q39172
Q0HFC7	UniRef50_A8FYZ1
Q47HM4	UniRef50_P17295
Q06063	UniRef50_Q06063
Q56732	UniRef50_Q56734
Q1B639	UniRef50_A3Q2E3
B4TJV1	UniRef50_Q8ZAW9
Q9PVK4	UniRef50_Q9PVK4
Q10283	UniRef50_Q10283
A5EES7	UniRef50_A5EES7
Q8XE45	UniRef50_P33940
Q5RF48	UniRef50_Q13228
Q5HHU4	UniRef50_O31678
Q9PKK8	UniRef50_Q9Z8U6
Q4HWQ2	UniRef50_Q4WLG9
Q02YK1	UniRef50_Q5XE03
A8G9X6	UniRef50_P38038
P9WKG3	UniRef50_Q9X7W2
Q7U5I2	UniRef50_A5GUB0
O59710	UniRef50_O59710
Q3K110	UniRef50_O05269
P50321	UniRef50_P54226
C6C030	UniRef50_B0JIR2
Q9UUH4	UniRef50_Q9UUH4
Q47IF9	UniRef50_Q59680
P48775	UniRef50_P48775
B1JH01	UniRef50_A1JT62
C1ERU9	UniRef50_Q65HG0
Q0K0L8	UniRef50_Q46UA4
Q5SRE7	UniRef50_Q5SRE7
Q60172	UniRef50_Q60172
Q28W34	UniRef50_P26164
Q81WF4	UniRef50_A4J560
Q16853	UniRef50_Q16853
A4QKR1	UniRef50_P83755
Q2H1V7	UniRef50_Q0U3N7
Q2YKX9	UniRef50_Q887L5
Q65HA9	UniRef50_P54482
Q97MV3	UniRef50_Q97MV3
Q0T4H1	UniRef50_A8AGY5
Q9SD46	UniRef50_Q9SD46
Q21PN1	UniRef50_P39185
Q934G0	UniRef50_Q934G0
A9A1F7	UniRef50_A9A1F7
Q4L8Y1	UniRef50_Q4L8Y1
O33065	UniRef50_O33065
B0C4G1	UniRef50_O59651
Q1R988	UniRef50_Q8ZNB2
P9WGR1	UniRef50_P42829
B1XDH5	UniRef50_Q8X7U3
D9IFD5	UniRef50_D9IFD5
C5D5V2	UniRef50_P00343
Q9KHR3	UniRef50_P40402
O31183	UniRef50_P22921
A5ULT9	UniRef50_P10618
Q8FBA9	UniRef50_Q4P914
Q9LL41	UniRef50_Q9LL41
B3PQ91	UniRef50_Q8YJE7
A0Q1F0	UniRef50_Q97GH7
B9DRX8	UniRef50_Q8DUL9
B7MPB4	UniRef50_Q13QI0
A9N855	UniRef50_P44427
Q949U7	UniRef50_Q949U7
Q9ZKP7	UniRef50_O25608
B7KFV3	UniRef50_P74591
C3LWP7	UniRef50_C3K053
Q8FPV5	UniRef50_Q8FPV5
Q6DCP1	UniRef50_Q96CU9-3
Q9ZW04	UniRef50_Q9ZW04
Q9FH67	UniRef50_Q9FI39
A7X302	UniRef50_Q5HNV1
P51102	UniRef50_P51102
Q8XVH7	UniRef50_Q7VUE5
Q92X16	UniRef50_Q92X16
B4EUH7	UniRef50_A5F9G1
Q3B2R4	UniRef50_Q2S289
Q5HG54	UniRef50_Q2FYS1
O31186	UniRef50_P12311
P9WPL4	UniRef50_P9WPL5
Q9KEE6	UniRef50_O59651
Q96A73	UniRef50_Q96A73
P49460	UniRef50_P48183
Q5BLE8	UniRef50_Q5BLE8
Q5R6G2	UniRef50_Q6NYC1
Q75B78	UniRef50_Q12181
P46725	UniRef50_P46725
P54990	UniRef50_P54990
O81974	UniRef50_O81974
P27882	UniRef50_P27882
Q9XTQ6	UniRef50_Q9XTQ6
Q7A4R2	UniRef50_Q49YT7
Q977V1	UniRef50_Q977V1
B4TF25	UniRef50_Q31X75
A1R7D2	UniRef50_A1R7D2
Q7VP83	UniRef50_P44909
A0A144KPK9	UniRef50_A0A144KPK9
A6T4H8	UniRef50_Q8ZRX8
Q5HNL7	UniRef50_Q8CNY0
Q08A39	UniRef50_P28793
Q6GF17	UniRef50_C8WR67
P0AFG4	UniRef50_P0AFG5
A0A1F3	UniRef50_P04642
A5E5C5	UniRef50_Q59M70
A5EK14	UniRef50_Q1MDH2
P29686	UniRef50_P29686
A4G8N3	UniRef50_A2SKR5
B1X931	UniRef50_Q7N2B2
Q20616	UniRef50_Q20616
C5FFQ7	UniRef50_Q876L8
P24802	UniRef50_Q02809
B6I3C3	UniRef50_Q328L4
B2VIR1	UniRef50_Q9ZFE7
Q07TR7	UniRef50_C1I202
B7LP27	UniRef50_Q8X4B4
A0LDN3	UniRef50_Q2RWE4
Q48U54	UniRef50_Q8DUN5
Q8NUQ3	UniRef50_Q99R73
Q7XR46	UniRef50_Q9LYT1
P47125	UniRef50_P47125
Q3IDI6	UniRef50_Q3IDI6
O86165	UniRef50_P53647
Q9U3X4	UniRef50_Q9U3X4
A5VSI3	UniRef50_Q8YJ78
Q1GHC8	UniRef50_Q8UBS1
B4TAT3	UniRef50_P39185
B4TSP5	UniRef50_Q7N571
Q339K6	UniRef50_Q2R0L2
