From	To
P04049	CAA27204.1
P04049	AAP03432.1
P04049	BAG35180.1
P04049	ABY87557.1
P04049	EAW64134.1
P04049	AAH18119.1
P04049	AAA60247.1
Q83GX1	AAO44206.1
P53230	AAZ22461.1
P53230	CAA97045.1
P53230	DAA08144.1
B7LFB9	CAU96981.1
Q8TMW6	AAM05916.1
Q6AT26	AAU44296.1
Q6AT26	AAT77342.1
Q6AT26	BAF16702.1
Q6AT26	BAS92515.1
Q6AT26	EAZ33062.1
Q6AT26	EEE62512.1
Q6AT26	BAG90687.1
Q6AT26	BAG93842.1
Q6AT26	BAG94005.1
Q6AT26	BAG95409.1
Q6AT26	AAC39333.1
A1VY51	EAQ73035.1
A4G3S7	CAL61164.1
A7ZBQ0	EAT98901.1
Q5XDA6	AAT86607.1
Q53117	AAA26184.1
Q0SY37	ABF06028.1
Q5PKA4	AAV79755.1
E3PJ89	CBJ02740.1
B5FM66	ACH74118.1
Q38860	AAA70154.1
Q38860	CAA18831.1
Q38860	CAB80169.1
Q38860	AEE86388.1
A4IM52	ABO66406.1
P53592	AAA61787.1
P53592	CAA54876.1
P53592	AAO90896.1
B7UNM4	CAS11756.1
P44417	AAC22176.1
P67484	SIU01229.1
A7X3X9	BAF78732.1
A9KIG5	ABX42417.1
Q9CJU5	AAK03980.1
A0KNJ1	ABK38669.1
Q816Q8	AAP11666.1
A9MZC6	ABX70304.1
Q8XV83	CAD16655.1
B1KP56	ACA89087.1
A2QBB6	CAK44164.1
Q3A009	ABA90298.1
P32490	BAA02364.1
P32490	CAA99451.1
P32490	AAX83937.1
P32490	DAA11001.1
B9KYE6	ACM06101.1
A9JRC7	AAI55610.1
Q9C9S4	AAC39370.1
Q9C9S4	AAG52092.1
Q9C9S4	AEE36066.1
Q9C9S4	AAO22625.1
Q9C9S4	AAO42342.1
B1ZIG8	ACB79988.1
A5G1Y9	ABQ31871.1
A3NY08	ABN88891.1
A5FHA4	ABQ05410.1
A0LRU4	ABK52154.1
Q7VL75	AAP96384.1
C6DJF3	ACT15252.1
Q73GH6	AAS14640.1
Q9VUT6	AAF49587.1
Q9VUT6	AAL48588.1
Q7TZN1	SIU00378.1
A1VC40	ABM28006.1
C3N5D1	ACP55206.1
Q1LSL6	ABF14246.1
B8DDA1	ACK38507.1
Q7PY41	EAA01635.4
A7H2H6	ABS44267.1
A3DBQ1	ABN51380.1
Q13IW3	ABE35976.1
Q48L06	AAZ36493.1
Q081U4	ABI71971.1
Q1CDR0	ABG19870.1
Q1CDR0	EEO74432.1
A7FXK4	ABS34561.1
Q8KGF7	AAM71259.1
A8A2P2	ABV06796.1
Q02331	CCD61723.1
Q02331	CCD61724.1
Q9FIL1	BAB09644.1
Q9FIL1	AED97129.1
Q9FIL1	AAL91617.1
Q9FIL1	ABH04487.1
B4SWU8	ACF64397.1
B7LEA1	CAU98839.1
Q0E2Z7	BAD15860.1
Q0E2Z7	BAF08141.1
Q0E2Z7	BAS77523.1
Q0E2Z7	BAG92939.1
Q0E2Z7	BAG99943.1
Q8ER41	BAC13440.1
Q823H7	AAP05179.1
A9A0H0	ABW67470.1
Q2A3Z7	CAJ79272.1
Q07U76	ABJ04508.1
Q97B83	BAB59716.1
O53078	CAA71632.1
A7ZPZ4	ABV19547.1
B2V930	ACD66453.1
A4IQ60	ABO67464.1
Q3IR98	CAI49345.1
Q2SZM8	ABC38208.1
A0A4Z3	AAF82757.1
A0A4Z3	AAH61714.1
Q48DQ3	AAZ33305.1
P40831	AAA17307.1
P40831	CAC29879.1
P08080	CAC47568.1
P08080	CAA26610.1
B0CI68	ABY38674.1
A4QJS5	BAF49931.1
O65735	CAA06308.1
B6EMX2	CAQ78251.1
Q8Z7P9	AAO69435.1
Q8Z7P9	CAD08232.1
A0A5C1ZW08	QEO32924.1
A8GGN3	ABV42273.1
Q1J833	ABF37328.1
B1I9A0	ACA36993.1
A8H999	ABV89136.1
Q8CMM3	AAO04707.1
A4QLA9	BAF50464.1
P0A090	BAB42278.1
Q74J96	AAS09035.1
Q1ACD7	AAX86678.1
Q1ACD7	ABC33739.1
Q0AJA3	ABI58568.1
Q8XXX3	CAD15692.1
Q9YQ08	CAA09875.1
Q9YQ08	CAA09874.1
P45438	AAA22595.1
Q6D4G3	CAG75330.1
B9JXN7	ACM37014.1
A7NL04	ABU58174.1
Q11BD3	ABG65292.1
Q7VR66	CAD83423.1
Q9LS16	BAA97538.1
Q9LS16	AED94260.1
A9B550	ABX06187.1
B2FNN0	CAQ44325.1
P0A1V6	AAA27196.1
P0A1V6	AAL20695.1
Q21UR3	ABD70490.1
B7N8A8	CAR11458.1
Q5HS83	AAW34482.1
A7HLH6	ABS60759.1
A8F247	ABV84983.1
Q1IEW1	CAK13794.1
Q9ZLL9	AAD06143.1
B0U1H5	ACA11159.1
Q88YZ4	BAA93641.1
Q88YZ4	CCC78073.1
P0DOO3	CAA49103.1
P0DOO3	CAA47545.1
Q6GDP3	CAG41614.1
A9WWC9	ABY40065.1
B6I7J9	BAG78039.1
Q2J324	ABD05136.1
Q6CFE7	CAG82848.1
B5RLD2	ACH93261.1
Q6KID5	AAT27641.1
P38502	AAA72042.1
A3M7R2	ABO12956.1
B3QFY7	ACE99578.1
A1JI24	CAL10262.1
P9WMM6	AAK45910.1
C4L8W2	ACQ93832.1
B8M3T8	EED20681.1
A5VG06	ABQ71222.1
Q9ZGH6	AAC68678.1
Q3Z3L5	AAZ87647.1
Q39PQ9	ABB33765.1
Q57GD5	AAX68227.1
Q43947	BAA75402.1
Q43947	BAA11152.1
Q43947	BAA11137.1
P09053	CAA68546.1
P09053	AAB18549.1
P09053	AAT48193.1
P09053	BAE77721.1
Q5WYH4	CAH14996.1
C0RF62	ACO01534.1
Q17FB8	EAT45228.1
Q7N961	CAE12783.1
C1AGA3	BAH27282.1
Q0JKT4	BAD68802.1
Q0JKT4	BAF05644.2
Q0JKT4	EAZ12914.1
Q3B316	ABB24265.1
B5EZH4	ACH50846.1
Q6ARK0	CAG35025.1
Q5ZSA2	AAU28675.1
A4T8K2	ABP44796.1
B7GGF3	ACJ34135.1
P57259	BAB12879.1
A9NB98	ABX78358.1
Q02RF2	ABJ12913.1
P0DD74	AAM79165.1
A5IRB0	ABQ48733.1
Q6GLK6	AAH74473.1
Q3BYB5	CAJ22148.1
A2RI32	AAA25205.1
A2RI32	AAB22460.1
A2RI32	CAL96925.1
A2RI32	AAA25162.1
Q06418	AAA19236.1
Q06418	BAA04467.1
Q06418	AAC50070.1
Q06418	BAA21781.1
Q06418	AAH49368.1
Q06418	AAH51756.1
Q06418	CAA51396.1
Q1RDU8	ABE06466.1
P33363	AAB38487.1
P33363	AAA60495.1
P33363	AAC75193.1
P33363	BAE76609.1
P53550	AAC99860.1
P53550	AAA68866.1
P53550	ABN58539.1
P53550	ABN58548.1
P53550	ABN58557.1
P53550	ABN58566.1
P53550	ABN58578.1
P53550	ABN58584.1
P53550	ABN58593.1
P53550	ABN58602.1
P53550	ABN58611.1
P53550	ABN58620.1
P53550	ABN58629.1
P53550	ABN58647.1
P53550	CAA93389.1
P53550	CAA95998.1
P53550	DAA10430.1
Q820E6	AAP05228.1
Q72R95	AAS70439.1
P0CC63	ABC25166.1
B7M8T1	CAR01146.1
A8A166	ABV06270.1
B2TPM3	ACD23542.1
Q6CZF2	CAG77097.1
O58734	BAA30103.1
Q5NQ36	AAV89169.1
A7ML00	ABU76060.1
B7L6L8	CAU97771.1
Q2YT22	CAI81118.1
Q7U618	CAE08038.1
A8MG11	ABW18549.1
Q7VNG7	AAP95504.1
A1W574	ABM41399.1
Q63VB7	CAH35322.1
P07331	AAA46496.1
D1BJD0	ACZ22324.1
Q88DM4	AAN70370.1
Q2G030	ABD29925.1
Q1RJS2	ABE04392.1
A8KB34	AAI53946.1
Q75A41	AAS51998.1
Q11GT5	ABG63390.1
Q1LKM8	ABF09298.1
Q1CKD2	ABG17548.1
Q1CKD2	EEO77654.1
Q9XPS8	BAA78041.1
Q9XPS8	BAB47025.1
Q8E6Q7	CAD46149.1
B8MK20	EED14837.1
Q8S1X8	BAB89669.1
Q8S1X8	BAB92892.1
Q8S1X8	BAF07177.1
Q8S1X8	BAS75996.1
Q8S1X8	EAZ14692.1
Q8S1X8	BAG90922.1
A7ZJ31	ABV20717.1
B7IFB7	ACJ74781.1
A5U4P1	ABQ73991.1
A5EQ67	ABQ38311.1
Q12XH2	ABE51854.1
C3MC80	ACP27305.1
P55882	AAB66492.1
P55882	AAL21049.1
Q11B53	ABG65372.1
Q128E7	ABE45095.1
B8IPH3	ACL62265.1
Q8T3L6	AAF49377.1
Q8T3L6	AAM11123.1
Q8T3L6	ACJ13201.1
Q24UF9	BAE84333.1
C1CVP5	ACO46262.2
Q1GIL3	ABF63503.1
Q7JKC3	CAE54910.1
B2SG34	ACD30693.1
Q3KMV9	AAX50313.1
P58991	AAM72122.1
A4TK40	ABP39652.1
Q3SIR4	AAZ97461.1
Q5RBB3	CAH89873.1
Q5RBB3	CAH90947.1
B2T2Y2	ACD15943.1
Q56207	CAA67944.1
Q56207	ABB57316.1
A9KM95	ABX42849.1
Q5Z062	BAD56179.1
Q9PN86	CAL35324.1
A8A377	ABV06981.1
A5WCL4	ABQ93405.1
Q5N665	BAD78202.1
Q8S9F2	BAB85619.1
Q8S9F2	CAJ57393.1
Q9CBZ4	CAC30415.1
O74475	CAA20125.1
O74475	BAA13851.1
Q634L0	AAU16188.1
Q67UU0	BAC81141.1
Q67UU0	BAD38079.1
Q67UU0	BAF25205.1
Q0A783	ABI57304.1
A4J5Z1	ABO50494.1
Q8XAG0	AAG55290.1
Q8XAG0	AAG55699.1
Q8XAG0	BAB34747.1
C3NH14	ACP48424.1
Q97PP9	AAK75641.1
Q07V68	ABJ04166.1
B5BHH5	CAR61412.1
Q9KBI9	BAB05657.1
P62411	CAE49837.1
Q8UD91	AAK87978.2
B7H4U8	ACK58736.1
Q5HPH8	AAW54323.1
B2VGJ3	CAO95467.1
P73295	BAA17323.1
A9MZM0	ABX65605.1
B2GBR7	BAG27099.1
A5EY13	ABQ13845.1
A6LJK3	ABR30104.1
Q0VD19	AAI19882.1
Q8Z7N0	AAO69412.1
Q8Z7N0	CAD08255.1
Q6G2Q2	CAF27912.1
Q8GQC5	AAN64024.1
Q0C1B9	ABI76945.1
A8ADC6	ABV11489.1
P69418	SIU01568.1
P95765	AAB39104.1
P95765	ABV09962.1
B0UT89	ACA30718.1
Q9CES8	AAK05854.1
B9JGK2	ACM26976.1
B9KQ06	ACM02541.1
B9DKF5	CAL28978.1
Q1GIQ5	ABF63461.1
P30430	AAA28467.1
P30430	AAA28545.1
P30430	AAA28548.1
P30430	AAN14051.1
Q4FS63	AAZ19145.1
Q5ZJ41	CAG32252.1
Q9PNU6	CAL35112.1
A1SZP3	ABM04958.1
Q54IP4	EAL63133.1
A8EYY8	ABV73571.1
Q47K40	AAZ44791.1
A1UHM3	ABL92331.1
Q2G4F5	ABD27268.1
Q21YX2	ABD69031.1
O52262	AAC08065.1
O52262	AAF67048.1
Q8NX96	BAB94801.1
B6EGH2	CAQ79552.1
Q9LIS3	CAI53858.1
Q9LIS3	BAB03000.1
Q9LIS3	AEE76818.1
Q9LIS3	AAN60250.1
Q9LIS3	AAK44025.1
Q9LIS3	AAL07003.1
Q9LIS3	AAL32703.1
Q9LIS3	AAM91705.1
C1GMY8	EEH44990.1
P0AE04	AAA92745.1
P0AE04	AAA85811.1
P0AE04	CAA28209.1
P0AE04	AAA72105.1
P0AE04	CAA87463.1
A9BWI1	ABX36201.1
Q0S8D5	ABG96201.1
A6UVI4	ABR56506.1
Q9RU11	AAF11146.1
A4IZQ9	ABO47409.1
O94123	CAA66195.1
O94123	CAA62559.1
Q9QWE9	AAC23546.1
Q7MNI7	BAC93494.1
Q7V101	CAE19552.1
A8EVH5	ABV67948.1
Q3K7C3	ABA76331.1
Q0ILZ4	BAF30271.2
Q0ILZ4	BAT18038.1
A2ADA5	BAE30412.1
A2ADA5	BAE35706.1
Q6GI13	CAG40048.1
Q10276	CAA93600.1
Q5M6L4	AAV59735.1
Q5PKI8	AAV76092.1
B6EJQ6	CAQ80037.1
A6U413	ABR53181.1
Q6GG08	CAG40768.1
C6DY35	ACT16310.1
A8FAS1	ABV61338.1
Q9UXX2	CAB50641.1
Q9UXX2	CCE71209.1
Q04IK7	ABJ54020.1
B4I9J6	EDW43877.1
E8XMF0	ADW74696.1
Q9X276	AAD36819.1
B0T229	ABZ69198.1
Q1IMC7	ABF41973.1
A1ABQ2	ABJ01092.1
A5N2N5	EDK35381.1
Q73P36	AAS11454.1
Q8BX10	BAB28067.1
Q8BX10	BAC28763.1
Q8BX10	BAC33634.1
Q8BX10	BAE26984.1
Q8BX10	BAE41272.1
Q8BX10	AAH52179.1
Q8BX10	AAI38925.1
Q8BX10	AAI38926.1
A4W6J4	ABP59324.1
B4E8S4	CAR51950.1
Q8SL90	AAL83364.1
B1LD01	ACB20064.1
A1RUC0	ABL88552.1
P10111	AAA41009.1
P10111	AAB59719.1
P10111	AAH59141.1
P10111	AAH91153.1
Q8D2Z5	BAC24353.1
F4KFX5	BAB10224.1
F4KFX5	AED94500.1
Q86M34	CAD10500.3
C4R4B3	AAK73020.1
C4R4B3	CAY70399.1
B4SZ04	ACF61479.1
Q7ZYJ0	AAH43764.1
B5BD17	CAR60260.1
Q5XA12	AAT87751.1
P68761	AAA43786.1
Q0I1U8	ABI24474.1
A4FYA3	ABO35187.1
A3CP17	ABN44922.1
B2U764	ACD28764.1
A8PRN6	EDP45104.1
Q58742	AAB99356.1
B4I1V5	EDW54512.1
Q319H9	ABB50466.1
A7MG20	ABU77549.1
A1V1Q6	ABM49943.1
Q9Z448	BAA36209.1
A8G909	ABV39599.1
Q54P77	EAL65068.1
Q4A9S1	AAZ44500.1
A9B6D5	ABX02838.1
Q9TTU2	AAF09498.1
B1XS92	ACB44727.1
Q0CI96	EAU33132.1
O57840	BAA29151.1
Q9CPH0	AAK02155.1
Q4P5N0	AAM97788.1
Q4P5N0	KIS67485.1
C3L062	ACQ51920.1
Q9KRP7	AAF94743.1
A7Z7V7	ABS75083.1
A5VSZ7	ABQ61837.1
B1KDX2	ACA87974.1
B7MFQ1	CAR02009.1
Q8NST4	BAB97976.1
Q8NST4	CAF19288.1
Q91WW7	AAK68636.1
Q91WW7	AAH28792.1
Q68WY7	AAU03855.1
B7HL47	ACJ80213.1
C4ZRI6	ACR65748.1
Q6DW76	AAT67420.1
Q11005	CAA81616.1
Q5WX29	CAH15510.1
A9BAK7	ABX08869.1
B7MPI5	CAR06867.1
Q5FL72	AAV42552.1
A4X3X5	ABP53575.1
Q2SN48	ABC27926.1
Q54B59	EAL60515.1
Q32FD6	ABB61969.1
A3LYE4	ABN67969.1
C4JWU3	EEP81251.1
A9R3D1	ABX88123.1
B7LMT2	CAQ91760.1
A4TLS3	ABP40235.1
B2KKV6	ABU43329.1
Q724H7	AAT03034.1
A6W3V2	ABR73381.1
Q1J5I7	ABF38399.1
A1R0C2	AAX18014.1
A1TLM3	ABM31861.1
B1XPH6	ACA98533.1
P59268	BAC27774.1
P59268	AAH42618.1
P59268	AAH90832.1
O68248	AAC60784.1
A5I244	ABS37647.1
A5I244	CAL83109.1
Q1QL34	ABE63063.1
Q1QIN5	ABE63912.1
Q4FTN9	AAZ18619.1
A7FPT0	ABS33773.1
Q66DE6	CAH20340.1
P57506	BAB13129.1
A2BZ75	ABM73086.1
Q5UPT4	AAV50519.1
P9WGC9	CCP44058.1
Q5XI64	AAH83826.1
Q9ZHI2	AAC69615.1
Q9ZHI2	AAQ60457.2
Q06947	CAA45032.1
Q99259	AAA62368.1
Q99259	AAB59427.1
Q99259	CAA80435.1
Q99259	AAB26937.1
Q99259	AAB26938.1
Q99259	AAA35900.1
Q99259	AAF18390.2
Q99259	AAP88035.1
Q99259	AAY24237.1
Q99259	EAX11228.1
Q99259	EAX11229.1
Q99259	AAH02815.1
Q99259	AAH26349.1
Q99259	AAH36552.1
Q99259	AAA52512.1
Q99259	AAA72938.1
A6SY02	ABR88266.1
Q87QX9	BAC59283.1
C4XPZ7	BAH77697.1
A5U737	ABQ74837.1
Q8CSA9	AAO04898.1
Q9JIH7	AAF74258.1
Q9JIH7	ABA02202.1
Q9JIH7	DAA04492.1
Q28K17	ABD56945.1
Q40284	CAA54609.1
Q13RX1	ABE33168.1
B1YN34	ACB65179.1
Q4L8H4	BAE04051.1
P38568	EHH52472.1
Q9CPX5	BAH11080.1
Q9CPX5	BAF41149.1
Q9CPX5	BAB24636.2
Q9CPX5	BAB24741.1
Q9CPX5	BAB24828.1
Q9CPX5	BAB29646.1
Q9CPX5	EDL33320.1
Q9CPX5	AAH61008.1
Q9V3C0	AAF19985.1
Q9V3C0	AAF04040.1
Q9V3C0	AAF52165.1
Q9V3C0	AAK93176.1
Q24X66	BAE83376.1
Q09178	AAB38157.1
Q09178	AAB38256.1
Q8NKR9	BAC10571.1
Q8NKR9	BAD86353.1
P97051	AAC18418.1
Q7V4E7	CAE22179.1
Q6AUQ4	AAT94045.1
Q6AUQ4	AAT85179.1
Q6AUQ4	BAF16479.1
Q6AUQ4	BAS92136.1
Q6AUQ4	BAG90254.1
Q3J5W4	ABA77820.1
B3P2S2	EDV48094.1
B1YKC5	ACB61678.1
Q2Y6S0	ABB75551.1
B1XT06	ACB43483.1
Q5ZIW1	CAG32332.1
Q69QA6	BAD37231.1
Q69QA6	BAD36103.1
Q69QA6	BAF19072.1
Q69QA6	BAS96811.1
Q69QA6	BAG94707.1
Q48DU7	AAZ36341.1
Q65RE1	AAU38469.1
B5E1U9	ACF55930.1
Q1JEC9	ABF35029.1
C4XTD0	BAH75927.1
Q7MJ10	BAC95117.1
A6Q239	BAF69548.1
Q82TZ7	CAD85627.1
A1AW12	ABL02119.1
Q11T17	ABG59446.1
Q8I147	AAO01124.1
Q8I147	EDW76920.1
A4Y6J0	ABP75573.1
A4XY43	ABP86259.1
A3FMB2	ABN59383.1
A3FMB2	ABN59384.1
A3FMB2	ABN59385.1
A3FMB2	ABN59386.1
A3FMB2	ABN59387.1
A3FMB2	ABN59388.1
A3FMB2	ABN59389.1
A6UEI3	ABR62063.1
Q7W481	CAE39070.1
B8GZS7	ACL93961.1
A5UK79	ABQ86607.1
B1MCF8	CAM62929.1
P20654	AAA33299.1
P20654	EAA66509.1
P20654	CBF89542.1
A4XBE5	ABP56244.1
B7LEG9	CAU98906.1
P40404	AAA61469.1
P40404	CAB13519.1
Q8YZV7	BAB72306.1
Q8FWT4	AAN33559.1
Q8FWT4	AEM19838.1
Q12NY5	ABE54841.1
Q0BEV7	ABI87316.1
Q1RG71	ABE05643.1
B5XZ20	ACI08563.1
E3H9W1	ADO82018.1
Q87AK6	AAO29651.1
Q4G0N4	BAB70864.1
Q4G0N4	AAH62567.1
Q4G0N4	AAQ62967.1
A9HKY5	CAP56100.1
A9HKY5	ACI50173.1
B9KQP1	ACM02641.1
Q9M076	CAB80001.1
Q9M076	AEE86125.1
Q9M076	AAO64936.1
Q9M076	BAE99473.1
Q9M076	AAM65566.1
Q331R1	ABB52524.1
Q9LZX6	CAB45642.1
Q9LZX6	CAB82692.1
Q9LZX6	AEE80120.1
Q9LZX6	AEE80121.1
Q9LZX6	AAL36299.1
Q9LZX6	AAM20082.1
Q9LZX6	AAM65255.1
Q9LZX6	CAA66703.1
Q28F55	CAJ81568.1
Q28F55	AAH74526.1
O88554	CAA07679.1
O88554	AAK13253.1
O88554	AAH62150.1
O88554	AAC25415.1
B0KJY2	ABZ00746.1
Q8XVH9	CAD16559.1
B4TJR3	ACF67242.1
G0SEH7	EGS18354.1
A1R4R1	ABM09114.1
A8LC88	ABW15425.1
P76190	AAC74727.1
P76190	BAA15421.2
Q9ZEU7	CAA09484.1
Q9ZEU7	ABE59229.1
Q64R56	BAD50025.1
B3QMS8	ACF11231.1
B2IMQ9	ACB89805.1
B3PYT5	ACE91014.1
B5F5G4	ACH51363.1
A7NKY6	ABU58156.1
Q8UIM4	AAK86085.2
B9M861	ACM20327.1
A1WRK3	ABM60260.1
Q8RXN4	CAB40751.1
Q8RXN4	CAB79899.1
Q8RXN4	AEE85963.1
Q8RXN4	AAL87270.1
Q8RXN4	AAM45067.1
Q0BZX9	ABI77015.1
Q0HJP0	ABI38727.1
Q2TWM1	BAB82467.1
Q2TWM1	BAE66352.1
Q2TWM1	ABO38857.1
P65763	SIT98352.1
A9V3C0	EDQ88034.1
A8GM05	ABV74430.1
O84065	AAC67653.1
Q9RQQ9	AAF08344.2
Q9RQQ9	AAK25446.1
Q8U8D6	AAK89278.1
Q49ZK0	BAE17776.1
B7L7D0	CAU96391.1
Q9X7B0	CAB43153.1
Q9X7B0	CAC31627.1
C1DI77	ACO76574.1
Q5ZID5	CAG32508.1
B5R815	CAR36568.1
Q27289	CAA79325.1
Q27289	CAA83568.1
Q27289	EAA45497.2
P58800	AAL81787.1
Q9KYP1	CAB92113.1
Q2A307	CAJ79651.1
B8I255	ACL75881.1
Q8L7W2	BAA97158.1
Q8L7W2	AED95490.1
Q8L7W2	AAM78094.1
Q8L7W2	AAN18132.1
Q8L7W2	AAM65320.1
Q8KA54	AAM67628.1
Q64P72	BAD50710.1
Q9RPW2	AAD55905.1
B5Z008	ACI35314.1
A4SQH1	ABO91143.1
A0JSM6	ABK02046.1
Q3TDQ1	BAB31390.1
Q3TDQ1	BAE26582.1
Q3TDQ1	BAE32968.1
Q3TDQ1	BAE31580.1
Q3TDQ1	BAE41550.1
Q3TDQ1	AAH03206.1
Q3TDQ1	AAH13054.2
Q3TDQ1	AAH52433.1
Q04BY9	ABJ58033.1
Q1IV16	ABF39284.1
B3MMA5	EDV31865.1
A1U1Y9	ABM19008.1
A4W7B7	ABP59597.1
Q9R7D5	AAD12623.1
C1AUB5	BAH49123.1
A2RWR9	ABN00035.2
P0DC68	AAM78786.1
Q31JF8	ABB40715.1
B4RLD8	ACF29625.1
Q9Z734	AAD19010.1
Q9Z734	AAF38775.1
Q9Z734	BAA99080.1
Q9Z734	AAP98830.1
O81024	AAC32242.1
O81024	AEC07895.1
O81024	BAF01284.1
O81024	AAM65218.1
A6U311	ABR52829.1
A5W8P4	ABQ80504.1
P0C7S9	EAL87215.1
B2VD29	CAO95876.1
P12965	AAA49677.1
P12965	CAA31689.1
Q6L2Q7	AAT42745.1
Q8RDJ9	AAM23337.1
Q9JYM4	AAF41869.1
B1JEN1	ACA74923.1
Q6NGH3	CAE50069.1
Q31U10	ABB68448.1
Q5V3Q6	AAV45846.1
B3DVV9	ACD83462.1
B5R2Z0	CAR33875.1
Q02YX1	ABJ72851.1
Q9SZ58	CAA16598.1
Q9SZ58	CAB40761.1
Q9SZ58	CAB79909.1
Q9SZ58	AEE85978.1
Q9SZ58	AAK96473.1
Q9SZ58	AAM98111.1
Q9S7I6	AAF02124.1
Q9S7I6	AAF14849.1
Q9S7I6	AEE73767.1
Q9S7I6	ACN59310.1
Q9S7I6	BAC42107.1
Q5NQ43	AAV89162.1
B9DUH9	CAR42289.1
Q9ZU49	BAB47575.1
Q9ZU49	AAD14518.2
Q9ZU49	AEC05411.1
Q9ZU49	AEC05412.1
Q9ZU49	ANM61748.1
Q9ZU49	ANM61749.1
Q9ZU49	ANM61752.1
Q9ZU49	AAL06503.1
Q9ZU49	AAN28825.1
Q9ZU49	AAM63082.1
Q9ZU49	BAC41334.1
P65886	AAN00681.1
B5RDV0	CAR38688.1
Q8ER09	BAC13478.1
A8FVN5	ABV36908.1
P0A3Q0	AAA26923.1
P0A3Q0	AAK76166.1
P29946	AAA27252.1
P29946	AAL20939.1
P29946	CAA44740.1
Q1RGE6	ABE05568.1
Q31ZA3	ABB66605.1
B6J5G8	ACJ19752.1
A0RBB0	ABK84503.1
O08450	CAB09662.1
O08450	ABR35634.1
P67014	BAB57792.1
O44997	AAW57534.1
O44997	CCD72943.1
Q9MU30	CAB89717.1
Q9MU30	AAK72811.1
Q653T6	BAD45534.1
Q653T6	BAD45931.1
Q653T6	BAF20276.1
Q653T6	BAS99121.1
Q653T6	EEE66217.1
Q653T6	BAG87000.1
C1FL32	ACO85618.1
Q04CC7	ABJ57895.1
Q7PLI7	EAA45997.1
Q7PLI7	EAA46000.1
Q7PLI7	AAM11416.1
Q7PLI7	AAA65453.1
A1T8M8	ABM13528.1
D1A2T0	ACY97878.1
W3XEE6	ETS84473.1
Q8RF14	AAL95106.1
Q06700	CAA49210.1
Q06700	ADB48171.1
Q06700	CAA42195.1
Q7MNF4	BAC93527.1
Q2RN60	ABC24435.1
Q97TR7	AAK76776.1
B2TIJ6	ACD22915.1
Q830U2	AAO82384.1
Q3IIX6	CAI87090.1
Q5W0B1	CAB66586.3
Q5W0B1	EAW80586.1
Q5W0B1	AAI36765.1
Q5W0B1	AAI36766.1
Q5W0B1	BAB14594.1
A1AHM7	ABJ03167.1
B8DIL4	ACL09312.1
Q73R54	AAS10734.1
Q5N560	BAD78559.1
O83590	AAC65555.1
Q3Z401	AAZ87511.1
Q94F47	AAM11574.1
Q94F47	AAY44867.1
Q94F47	AAF24583.1
Q94F47	AEE34212.1
Q94F47	AEE34213.1
Q94F47	AAK60309.1
Q94F47	AAM91500.1
Q58413	AAB99009.1
B0KMR5	ABY99519.1
P17818	CAA35600.1
A3MKJ8	ABO06220.1
A4TRC8	ABP41840.1
A2SAF7	ABN02660.1
P0C8N9	CAB46651.1
Q5Y388	AAO33339.1
Q5Y388	AAU85260.1
P0C1I3	EIE89933.1
D5ARH0	ADE86975.1
Q944R1	CAB36835.1
Q944R1	CAB78413.1
Q944R1	AEE83315.1
Q944R1	AAL11586.1
Q944R1	AAM98277.1
Q944R1	AAB69762.1
Q6N859	CAE27486.1
Q2FXC5	AAF97928.1
Q2FXC5	ABD31001.1
A7ZAH9	ABS76005.1
Q24JL3	CAB53639.1
Q24JL3	CAB88023.1
Q24JL3	BAA85149.1
Q24JL3	AAD34697.1
Q24JL3	AEE29453.1
Q24JL3	AEE29454.1
Q24JL3	AEE29455.1
Q24JL3	AEE29456.1
Q24JL3	ABD85147.1
Q24JL3	BAF00796.1
Q24JL3	BAF01145.1
Q24JL3	AAM61125.1
O58275	BAA29629.1
B5EMG2	ACH82841.1
Q2IWG9	ABD07441.1
P00648	AAA86441.1
P00648	CAA31365.1
Q9YAZ0	BAA80808.2
P23686	AAA32868.1
P23686	AAG10639.1
P23686	AEE27437.1
P23686	AEE27438.1
P23686	AAG40413.1
P23686	AAM12954.1
P23686	AAL16209.1
P23686	AAK96504.1
P23686	AAL31222.1
P23686	AAM65240.1
P23686	CAA79031.1
P23686	CAA79057.1
Q83GR0	AAO44285.1
C4K2V4	ACR47899.1
A8X775	CAP28486.1
Q21U48	ABD70705.1
C6WFL3	ACU35948.1
Q6HES1	AAT60639.1
Q6XV27	AAO62063.1
Q6XV27	BAF43436.1
Q6XV27	ABI84548.1
Q6XV27	AAA43389.1
B2VJP2	CAO98332.1
Q6YU51	BAD31023.1
Q6YU51	BAC84616.1
Q6YU51	BAF21000.1
Q6YU51	BAT00410.1
Q6YU51	EEE66718.1
Q6YU51	BAG94824.1
Q39X62	ABB31162.1
A5N646	EDK32777.1
Q9Y9F2	BAA81348.2
Q1CT07	ABF84915.1
Q58835	AAB99451.1
A1ZA92	AAF58067.2
A1ZA92	AAL48084.1
A7Z2N8	ABS73264.1
B8ZN87	CAR69624.1
P29656	AAB01455.1
A1R3R7	ABM09820.1
Q8K0L2	AAQ84519.1
Q8K0L2	AAH31143.2
A9WYR8	ABY39584.1
C0PVY6	ACN46853.1
B2VJU9	CAO98263.1
Q0T1B8	ABF04897.1
Q07H58	ABJ08726.1
A1R083	AAX17975.1
A9IMA1	CAK00655.1
Q9N0X0	AAQ16150.1
