From	To
Q4J8J9	UniRef50_Q8ZX33
B0BXY6	UniRef50_Q9ZD90
Q39GT3	UniRef50_Q2SVP7
B5ZA35	UniRef50_Q7VGP6
Q8ZYF6	UniRef50_A1RTI3
B7UIC4	UniRef50_Q8X9Z8
A7NH01	UniRef50_A7NH01
Q1J1W0	UniRef50_Q9RYB2
A4T0F0	UniRef50_Q7WYG5
C3PLR3	UniRef50_Q9ZCG5
P77949	UniRef50_P77949
Q1H2L5	UniRef50_B9F2U5
B8G6P2	UniRef50_A9WH99
Q58656	UniRef50_Q8U122
Q4A5W6	UniRef50_Q98QP7
B2V6M2	UniRef50_B2V6M2
Q4FRQ5	UniRef50_Q9JY99
Q87SB1	UniRef50_Q9KU60
A8FM94	UniRef50_Q9PNP6
Q13XA2	UniRef50_Q13XA2
Q03CR5	UniRef50_Q03EM9
Q2GHC3	UniRef50_Q2GHC3
Q9PL99	UniRef50_Q9Z6T6
Q661V8	UniRef50_O51286
B2G510	UniRef50_Q6HAH7
Q5QXS2	UniRef50_P43890
A4YCR0	UniRef50_A4YCR0
B2GD80	UniRef50_A5VKT6
Q7VXZ4	UniRef50_C1DC35
Q7A805	UniRef50_Q2FK71
Q8PCQ7	UniRef50_Q5F7J4
P58209	UniRef50_Q6D0C7
Q7WDY4	UniRef50_P60859
Q1C3U7	UniRef50_P66834
C3N6F7	UniRef50_Q9UWU1
Q5M014	UniRef50_Q8Y7K1
Q8U308	UniRef50_Q8U308
Q9UXS8	UniRef50_Q9UXS8
Q0KCD1	UniRef50_Q8Y0A5
B8FT35	UniRef50_Q81WE4
B9L8Z4	UniRef50_B9L8Z4
P9WQ34	UniRef50_P0A4Y1
B9JEH1	UniRef50_Q9ZCG5
A1VY31	UniRef50_A0RMV6
A1SHP5	UniRef50_A1SHP5
A6T4M5	UniRef50_Q32K10
C5D374	UniRef50_C4Z4L5
Q6GHQ6	UniRef50_Q07876
Q3BUJ7	UniRef50_Q9PAE7
Q2FJ97	UniRef50_P37871
B1XSU7	UniRef50_A9BX80
B8E4I8	UniRef50_Q8E9L4
Q5HEA7	UniRef50_Q6GEY3
Q3JPY8	UniRef50_P45048
Q6LVX7	UniRef50_Q8ZAP9
Q6GEV1	UniRef50_P19670
Q8FQE4	UniRef50_Q8NRD4
B2RMB9	UniRef50_B2RMB9
C6E657	UniRef50_Q74H71
A9KNS9	UniRef50_P54476
A5V1D8	UniRef50_C1CWW2
A4W533	UniRef50_P37689
Q2LXN1	UniRef50_Q2LXN1
A8GAM3	UniRef50_Q8ZC31
Q3SSX9	UniRef50_Q9PA87
Q9Z5U2	UniRef50_Q9Z5U2
B9E7J1	UniRef50_Q9KCL4
B8CSY7	UniRef50_P44427
Q1CGL8	UniRef50_A8AIB0
Q9KLJ3	UniRef50_Q9KLJ3
Q1MC77	UniRef50_Q89DN1
Q8RDK0	UniRef50_Q9WZ26
A3NSM2	UniRef50_Q2T083
A4TQ01	UniRef50_A8G9Z6
Q601M6	UniRef50_Q601M6
Q6D456	UniRef50_P57443
Q2KDG7	UniRef50_Q89N53
B3QW69	UniRef50_O68992
Q57KU6	UniRef50_Q8ZBT8
A4JW25	UniRef50_B2AIJ5
B8GNX4	UniRef50_P38098
A7Z623	UniRef50_P31104
Q8Y709	UniRef50_Q9RUN7
B2SCP3	UniRef50_Q8U9F7
Q4K6U9	UniRef50_Q886Z0
Q0AD35	UniRef50_Q7NRL2
B9L2J0	UniRef50_P51016
P25817	UniRef50_P25817
A3PYI9	UniRef50_A0QW08
Q6KHC8	UniRef50_Q6KHC8
Q04873	UniRef50_Q57346
Q9X2H6	UniRef50_Q9X2H6
C4L2T2	UniRef50_C4L2T2
Q31V43	UniRef50_Q65WJ9
A0RMV6	UniRef50_A0RMV6
O88054	UniRef50_O88054
O28471	UniRef50_O28471
P62594	UniRef50_P62593
B4U896	UniRef50_O67271
A4Y7N9	UniRef50_Q2SKP0
Q8K9H5	UniRef50_P41121
A1VYV7	UniRef50_P0AB72
B1LCN9	UniRef50_Q9WZP8
A1SW72	UniRef50_Q65TC8
Q9ZLH2	UniRef50_P56118
B7H9C8	UniRef50_Q9K7Q7
O32350	UniRef50_O25654
A4JCH1	UniRef50_B4EB45
Q4JW54	UniRef50_P60583
Q057T6	UniRef50_Q3IFZ6
P59989	UniRef50_P16385
B1KQC6	UniRef50_Q5QUS3
A5FZN7	UniRef50_A5FZN7
A0LCY8	UniRef50_A0LCY8
A1B3Z0	UniRef50_Q9ZFA4
C0M6I2	UniRef50_Q5XE03
B0CJI0	UniRef50_A6WX57
Q18CI5	UniRef50_Q18CI5
Q1JK99	UniRef50_Q8DSF3
B7GV69	UniRef50_Q6F6Z6
Q085C8	UniRef50_Q9HXY9
Q8P6X1	UniRef50_P95458
B7LJI2	UniRef50_Q6D2E1
A2RGV1	UniRef50_Q8CWW3
Q0ABR1	UniRef50_P11044
B2I1Z2	UniRef50_Q6FF89
C1CG44	UniRef50_Q01999
Q7TU60	UniRef50_Q0IC75
A5WAB2	UniRef50_Q4KJI9
P9WIA8	UniRef50_P9WIB4
P0A718	UniRef50_Q8ZEY2
D2S6E2	UniRef50_Q7AKQ5
B2U4S2	UniRef50_A0KKD3
C6BS14	UniRef50_C6BS14
P0A7Y1	UniRef50_P57805
B2TXG4	UniRef50_Q8XBC7
C0M858	UniRef50_Q8DSB7
B5R651	UniRef50_Q8X9H8
B7JGJ1	UniRef50_P94584
C0MBK6	UniRef50_Q8G998
Q2FJN4	UniRef50_P80239
A8G6Y5	UniRef50_B1X3M9
Q11FK9	UniRef50_Q11FK9
B8GBV4	UniRef50_Q53WH9
Q2RVU7	UniRef50_Q163J4
B0BB15	UniRef50_O84032
P0A167	UniRef50_P0A167
C3K7D6	UniRef50_Q8EAB6
O84874	UniRef50_O84874
A3UNN4	UniRef50_A3UNN4
B7N8U0	UniRef50_Q32JD7
A1STI3	UniRef50_A1JNB1
Q88B41	UniRef50_Q9I7A9
B7N5Y9	UniRef50_A7ZPJ8
A5GQ73	UniRef50_Q5V2X0
B8GQ74	UniRef50_Q9Z7I4
Q2SXZ9	UniRef50_B2FUB5
P61531	UniRef50_Q57396
C0Q6X7	UniRef50_Q8ZPU8
Q3AD36	UniRef50_O06491
A8AG61	UniRef50_Q8ECV0
P43879	UniRef50_P43879
B8DCW1	UniRef50_Q8Y3I6
B1XTC5	UniRef50_Q3Z4S5
Q7VXK3	UniRef50_Q46XM7
Q8EHD3	UniRef50_Q8EHD3
O84630	UniRef50_Q9Z7H3
Q82CA0	UniRef50_P50589
Q62LZ0	UniRef50_B2FU10
B5XXY9	UniRef50_P44858
Q4FP51	UniRef50_Q5NR05
B8I7A3	UniRef50_Q97JB4
A8Z4X4	UniRef50_Q5HME4
A4WZV1	UniRef50_P06292
B2IVV1	UniRef50_A7M961
Q5LYN3	UniRef50_Q5LYN3
B4TWQ6	UniRef50_C5B7N2
Q9CDM7	UniRef50_Q9CDM7
Q8UET6	UniRef50_Q89L21
B5F9W5	UniRef50_A7MY04
A4W3D7	UniRef50_Q9A1B7
P35811	UniRef50_P35811
P56197	UniRef50_A8FLU4
Q0STN4	UniRef50_Q58976
A1UFU2	UniRef50_A1T8R1
B5FQY8	UniRef50_P57443
Q21JK7	UniRef50_Q21JK7
C4K125	UniRef50_Q9ZDS7
B8CW89	UniRef50_B8CW89
A7GII2	UniRef50_Q58976
Q89AD5	UniRef50_Q7MHL9
Q17Z25	UniRef50_P11998
Q1CS04	UniRef50_P56162
Q7W0D0	UniRef50_Q7W0D0
Q2SJZ6	UniRef50_Q2SJZ6
P96995	UniRef50_P21977
A6W0Y0	UniRef50_A6W0Y0
Q5N1N6	UniRef50_Q55803
B7MC88	UniRef50_P57339
B2S994	UniRef50_Q7V9P3
Q57TC9	UniRef50_P45066
C1APB4	UniRef50_P0A5J5
A7I3D2	UniRef50_A0RMK4
Q9PI71	UniRef50_P56196
Q667G9	UniRef50_P59293
Q7M818	UniRef50_Q7M818
Q823N6	UniRef50_Q9Z8C2
P57359	UniRef50_Q8ZEF0
B0T3H7	UniRef50_Q214J8
Q57J69	UniRef50_Q2YBM5
C0Q5E7	UniRef50_A5F8N2
P42709	UniRef50_P42709
B5BJQ3	UniRef50_P06173
Q972A2	UniRef50_P14909
Q5XAL6	UniRef50_Q8DVM4
A9NEU5	UniRef50_Q9A0I1
Q2G283	UniRef50_Q8Y6J9
Q47WQ1	UniRef50_Q47WQ1
B0RPF1	UniRef50_B2SI21
Q9X6N4	UniRef50_Q9X6N4
Q6MFA6	UniRef50_Q6MFA6
A7MZB2	UniRef50_A6VKV4
Q46AZ4	UniRef50_Q8PZM3
Q6LWM3	UniRef50_Q6LWM3
A0QFB6	UniRef50_Q53084
B8ZQ22	UniRef50_O34153
Q660I6	UniRef50_Q0SMG9
Q46GS7	UniRef50_P73660
A5N1Z4	UniRef50_B0JR14
Q0TJ63	UniRef50_Q8X4B4
Q7U5I4	UniRef50_P26164
B0KCH7	UniRef50_Q8R7T1
Q3IQT6	UniRef50_Q00813
A6UCB5	UniRef50_Q92MQ8
Q8D8J1	UniRef50_P43892
Q2NQS5	UniRef50_P44814
A5FRU8	UniRef50_Q3Z937
A5ISZ5	UniRef50_Q6GGU4
Q03M78	UniRef50_Q9ZAB0
Q2S0M8	UniRef50_Q9WZ26
Q7VMS6	UniRef50_Q7VMS6
A4TS25	UniRef50_Q1C1U8
O68640	UniRef50_O68640
B7K222	UniRef50_O24712
P0C0G7	UniRef50_P0C0G6
P0A1W5	UniRef50_Q7VL73
Q118F5	UniRef50_Q59943
Q5LM31	UniRef50_Q5LM31
Q8K932	UniRef50_P57611
Q5LMW7	UniRef50_A8LJV4
B7LSE1	UniRef50_A4WFL3
B0VMC7	UniRef50_Q9A683
Q7W6P4	UniRef50_P56075
A1KRV4	UniRef50_Q9K192
Q041W8	UniRef50_Q9A0I1
A6VF46	UniRef50_A4Y1A2
B3PS51	UniRef50_Q8UBM1
Q43998	UniRef50_Q43998
A4J7I2	UniRef50_A1TUV3
P0A9D1	UniRef50_P0A9D0
O68952	UniRef50_O68952
Q6ANR1	UniRef50_Q748X2
Q1QSC0	UniRef50_Q1QSC0
Q0T175	UniRef50_Q7MBD6
B0SHA8	UniRef50_Q8EZD6
A8F197	UniRef50_Q4UM43
P74562	UniRef50_P74562
Q9CB92	UniRef50_Q9CB92
Q827Q2	UniRef50_Q9KXS1
P00350	UniRef50_P00350
Q04KH2	UniRef50_Q837V6
B5E5N4	UniRef50_Q8DUW3
A6UH73	UniRef50_Q92TK9
B4SM23	UniRef50_B2FKR1
Q9V0V2	UniRef50_O59147
Q5LMQ5	UniRef50_Q5FTX7
A7GIK2	UniRef50_Q97FQ7
B7HIT0	UniRef50_P39121
C1A8A2	UniRef50_C1A8A2
A3D7J1	UniRef50_Q8EHK0
B8DRL1	UniRef50_Q72DH4
Q8X8V0	UniRef50_Q83R14
Q2P380	UniRef50_B2FL71
A0AJS6	UniRef50_Q8Y678
Q9KKY1	UniRef50_Q9KKY1
C0ZP17	UniRef50_A4ZHT6
A9M0P7	UniRef50_P44007
A8IM75	UniRef50_P09404
Q51005	UniRef50_P0A0Z4
Q49807	UniRef50_P0A5P1
A2RN40	UniRef50_Q5M434
A8FK85	UniRef50_Q8CVE9
P9WFT0	UniRef50_Q49900
Q8E4J0	UniRef50_Q9CFC2
Q8P036	UniRef50_Q5XAW2
B7NKU9	UniRef50_P44427
A7FLH5	UniRef50_P10880
Q72Q66	UniRef50_Q72Q66
C3NEA4	UniRef50_Q9YER2
A2RML8	UniRef50_Q9CEN7
A1VZ41	UniRef50_Q9PPM1
Q2KVF5	UniRef50_Q2KVF5
Q3B391	UniRef50_Q8KCR8
Q9K0V3	UniRef50_Q9K0V3
Q1RH88	UniRef50_Q27740
P65897	UniRef50_Q5HQ98
B0CGY1	UniRef50_Q89KV4
A6T6I3	UniRef50_Q54NE6
Q87WD6	UniRef50_Q87WD6
Q5QXT8	UniRef50_Q9KPL8
B2K2I0	UniRef50_A1JQW4
Q5H0A6	UniRef50_Q9PGR7
Q7TWL7	UniRef50_Q73U90
C3LHY0	UniRef50_Q0TUZ0
C4LCB6	UniRef50_Q8EHP8
B8D8E9	UniRef50_P57646
P65905	UniRef50_Q5HGN1
Q3Z991	UniRef50_Q3Z991
A9N9F9	UniRef50_P43772
Q3YVV0	UniRef50_Q89VC7
B4TBN9	UniRef50_Q7N2B2
B5EZ54	UniRef50_Q6CZF2
A7FMU2	UniRef50_P44427
Q31BY4	UniRef50_P06292
B7KA18	UniRef50_P24630
Q0BJP4	UniRef50_B4E566
B6J5G0	UniRef50_Q62L02
A2BZ39	UniRef50_Q7UZK9
Q31FT1	UniRef50_Q9KCL4
P45000	UniRef50_P45000
Q603C1	UniRef50_O67528
A2C8D5	UniRef50_A9EXH2
B6JGI3	UniRef50_Q89K80
A4XKT1	UniRef50_B9MS21
Q8CP67	UniRef50_Q59803
Q1J8X3	UniRef50_P00952
B0VMZ7	UniRef50_Q6F9Y2
Q4ZVF6	UniRef50_A4VKN0
Q1LS37	UniRef50_B7GY71
Q8Y5U4	UniRef50_Q8Y5U4
C1ASZ5	UniRef50_Q9L1B1
A3CRT9	UniRef50_Q8THJ9
Q0RH75	UniRef50_Q0RH75
Q3BUL6	UniRef50_B2SJL8
P65678	UniRef50_Q53596
B7VL81	UniRef50_Q9KQ92
Q74BH0	UniRef50_Q74BH0
Q5M1I5	UniRef50_Q9A1B7
Q8CN24	UniRef50_Q4L919
Q898R0	UniRef50_P77972
A8I066	UniRef50_Q89L02
C3MF80	UniRef50_A6T7D6
Q8F746	UniRef50_A9GD65
Q0BIB2	UniRef50_Q3SG61
Q971J4	UniRef50_Q971J4
A6WJU3	UniRef50_P28603
O84510	UniRef50_Q9Z7T3
Q8X9J9	UniRef50_P33038
Q5HBC3	UniRef50_Q2GK88
A1ADS8	UniRef50_Q1BHI7
A6TFM5	UniRef50_Q8ZL48
Q02C42	UniRef50_Q9RV76
Q5X4B7	UniRef50_Q8P9X0
A9M7F3	UniRef50_A6WVK9
Q5XEA9	UniRef50_Q8DS36
A3M0U3	UniRef50_Q6FFX5
Q9KSN7	UniRef50_Q6LQ72
P63626	UniRef50_P44338
Q1JK46	UniRef50_Q99Y51
B4ST23	UniRef50_B2FRM5
P31764	UniRef50_P31764
B1MXV9	UniRef50_B1MXV9
Q8DZL5	UniRef50_Q9ZEE3
Q82P95	UniRef50_Q9KY00
P0AC49	UniRef50_P20921
Q7MCN7	UniRef50_Q32FD6
Q1I4H6	UniRef50_A4XYV5
C4K4K1	UniRef50_P43806
Q04CA4	UniRef50_P29727
Q6MCT6	UniRef50_Q6MCT6
B0KA35	UniRef50_Q8R9R6
B1IBA0	UniRef50_A3CMT1
Q6FDV0	UniRef50_Q6FDV0
A8FGB7	UniRef50_Q9CE10
Q1I2L2	UniRef50_Q1I2L2
P0AB83	UniRef50_P0AB84
Q8FDB8	UniRef50_Q32BJ0
Q2W2L1	UniRef50_Q2W2L1
A8GLH9	UniRef50_P44814
A6VMR4	UniRef50_P59293
O32028	UniRef50_O32028
Q8A6A7	UniRef50_Q8A6A7
B6I7R1	UniRef50_Q83M01
A7ZN77	UniRef50_Q8XB99
B2HLR5	UniRef50_Q7UJI2
Q30X35	UniRef50_Q727F1
B5EZR6	UniRef50_Q9JY99
Q4ZMV1	UniRef50_Q8ZGH4
A6TCI9	UniRef50_Q8XA22
P28720	UniRef50_P28720
B6ER09	UniRef50_P18157
Q8PWA0	UniRef50_Q8PWA0
P0A1A3	UniRef50_P0A6B4
A5GFA0	UniRef50_Q8EG19
B2TUI5	UniRef50_A6T6Z0
C3M8S2	UniRef50_C3M8S2
O51603	UniRef50_O51603
B0BRJ2	UniRef50_Q087J1
P0A0H6	UniRef50_Q8Y8K6
A1RKK6	UniRef50_A0KI46
A7N0G6	UniRef50_Q5E866
Q30Q92	UniRef50_Q9K682
Q9ZE38	UniRef50_Q4UNB0
A9KQI8	UniRef50_C4Z4L9
Q7N869	UniRef50_A1JJN8
P0DB81	UniRef50_Q8DUI9
A1AGU3	UniRef50_Q8ZLI0
A5GE08	UniRef50_Q7NLT3
B1XEZ4	UniRef50_Q9KTY9
Q2W896	UniRef50_A7HSW4
Q2SCG9	UniRef50_Q1LP27
A5D5U8	UniRef50_A5D5U8
Q21FJ6	UniRef50_Q21FJ6
A3M810	UniRef50_Q6F943
Q66FQ2	UniRef50_P06173
G5EBD7	UniRef50_G5EBD7
B1VSG4	UniRef50_Q8NM84
Q39V40	UniRef50_Q54NE6
Q6D2N7	UniRef50_A4WCV2
A5UAU9	UniRef50_Q3IJC5
Q2P472	UniRef50_Q9PB95
A8FUX0	UniRef50_Q87Y35
A5WI39	UniRef50_A5WI39
A9QZP5	UniRef50_Q6D820
Q9KNK0	UniRef50_A6VKV4
Q57CT2	UniRef50_Q925Z2
Q7CWE8	UniRef50_Q7CWE8
A5VA26	UniRef50_A5VA26
A5CXA1	UniRef50_Q5P229
A1B4S2	UniRef50_Q9PB58
A4JHR9	UniRef50_P56459
A9BRV2	UniRef50_Q51390
Q31G65	UniRef50_Q31G65
Q9Z8P2	UniRef50_Q9Z8P2
A4VIU7	UniRef50_A6WV13
C9Y0S7	UniRef50_C9Y0S7
P57833	UniRef50_P42805
B7KH06	UniRef50_Q8YVD0
Q9ZAD8	UniRef50_Q9ZAD8
Q1AV95	UniRef50_Q1AV95
A2RNT2	UniRef50_Q3JZ37
A4WRE3	UniRef50_D5AV20
B7N6F5	UniRef50_P57805
A2RNT9	UniRef50_Q9LA06
A4XM18	UniRef50_B7K765
Q92M91	UniRef50_A1UR85
Q8E4H8	UniRef50_Q8DUN5
Q73VP3	UniRef50_A0QV44
A5UB10	UniRef50_P44538
C3P746	UniRef50_A7GS61
Q83SQ2	UniRef50_Q8XA15
P0A825	UniRef50_O66776
Q7N9P3	UniRef50_Q8EJU7
A6SU65	UniRef50_B2UBJ4
A7MGX8	UniRef50_Q89A19
Q5WDH7	UniRef50_O34520
B8DWR0	UniRef50_B7GNM0
A5VM65	UniRef50_Q9PP70
A5EQ55	UniRef50_O59651
Q2SMY0	UniRef50_C5BNG6
B7HLA6	UniRef50_O31778
A6WCX7	UniRef50_C5BW62
B0BRW3	UniRef50_Q7CKD4
Q6LQY0	UniRef50_Q87PK5
Q87RT6	UniRef50_Q8XE74
B5RD51	UniRef50_Q7VL73
Q87WQ8	UniRef50_Q87WQ8
A5GLP6	UniRef50_Q59994
A4IM88	UniRef50_P39070
Q8TYB5	UniRef50_Q8TYB5
P60298	UniRef50_P38021
Q48T86	UniRef50_P00512
O28542	UniRef50_P39460
B0KUE9	UniRef50_A6T7D6
Q57C76	UniRef50_Q8UDM6
B2A2G4	UniRef50_B2A2G4
A9R4J2	UniRef50_P43726
Q5N5U1	UniRef50_Q85A82
C4LA17	UniRef50_Q5GW34
P0AB73	UniRef50_P0AB72
Q929Y0	UniRef50_Q8Y5M0
A5VYC7	UniRef50_Q3K6L0
A6TE50	UniRef50_Q8XAN4
A5G9J7	UniRef50_Q9X013
Q1I2H2	UniRef50_P0A167
A1WDW4	UniRef50_Q9JZW6
Q8DLI3	UniRef50_Q8DLI3
B5RFU7	UniRef50_Q8XAW8
B5EMU4	UniRef50_B7J4K3
A9NF61	UniRef50_A9NF61
A1RME0	UniRef50_Q9CBW0
Q8YLI4	UniRef50_P09144
Q5E2F9	UniRef50_Q5E2F9
P39453	UniRef50_P39453
Q319D8	UniRef50_Q7V5W1
Q0K951	UniRef50_A3MK86
B0TLJ4	UniRef50_Q8EC52
A2C165	UniRef50_Q46LU3
Q0I6C8	UniRef50_P72588
Q5HQV3	UniRef50_Q8Y4I2
B2I5X7	UniRef50_Q9PBC9
P0A4Z1	UniRef50_Q6A816
Q9RI12	UniRef50_Q9RI12
C4ZX93	UniRef50_B7UGW4
C5D7A6	UniRef50_Q65LA0
B0K709	UniRef50_A4XLW0
O68799	UniRef50_O68799
A6QFI1	UniRef50_O52582
A4YK34	UniRef50_B6JAF0
Q8YG64	UniRef50_Q8UGK8
P57280	UniRef50_Q7N1U8
A7GTR9	UniRef50_P37877
Q8PWV6	UniRef50_O28324
Q30ZS4	UniRef50_Q30ZS4
A1STE7	UniRef50_O32028
B1KRR4	UniRef50_Q8EHL9
Q1GXA9	UniRef50_O34858
A1S3Y5	UniRef50_Q7N1X9
B7UJG5	UniRef50_Q8FKI8
B4E582	UniRef50_B4E582
Q83KF1	UniRef50_Q8XE94
Q17WY3	UniRef50_O25836
B2GIL9	UniRef50_B2GIL9
Q8DGC6	UniRef50_P95463
Q469F5	UniRef50_A6LSV5
P0ABK6	UniRef50_P45040
C4ZAY9	UniRef50_C4Z0P7
B6IN07	UniRef50_B6IN07
A6TFB5	UniRef50_Q1R5B9
A6TC04	UniRef50_A4WCV2
A0R4Q0	UniRef50_A0R4Q0
B2VEM1	UniRef50_Q8XE27
P9WQB4	UniRef50_Q50441
Q7NS58	UniRef50_Q7NS58
B2S371	UniRef50_O83489
Q1GCL2	UniRef50_Q1DAT4
Q977X5	UniRef50_Q8TS37
A3DMG3	UniRef50_Q8ZYN0
A9IVI2	UniRef50_Q5GTS0
A5EJW7	UniRef50_Q6N5W6
A1KT78	UniRef50_Q9HYQ8
Q2WAV0	UniRef50_Q9PC93
O69861	UniRef50_Q0S1F6
P0A6T8	UniRef50_Q9KLX5
Q97LG7	UniRef50_P37527
O86722	UniRef50_Q82M02
A0QL81	UniRef50_A0QL81
B0VC45	UniRef50_B0VR86
A6SY47	UniRef50_A0LFF8
A4YKC6	UniRef50_P80886
Q5ZS09	UniRef50_Q5ZS09
Q970X5	UniRef50_O08357
Q9K716	UniRef50_P39773
P13670	UniRef50_Q54468
P0A6U9	UniRef50_Q6CZK3
A4WQU1	UniRef50_Q2GBX1
B8CWG2	UniRef50_B8CWG2
Q8ZQC4	UniRef50_P43892
Q7N5Z7	UniRef50_Q7N5Z7
B3GY00	UniRef50_P43806
Q30WL8	UniRef50_P23526
B2AG98	UniRef50_Q3JWR6
B8EDD0	UniRef50_Q5ZXN7
A4FYD7	UniRef50_Q9CHT5
A9R314	UniRef50_P57897
Q92D11	UniRef50_Q836H8
Q9KCQ5	UniRef50_Q5WI27
A3PEH0	UniRef50_P73848
B6ENU1	UniRef50_P44857
Q8CRM3	UniRef50_Q2FEZ8
C0M8Y3	UniRef50_P66670
Q0S815	UniRef50_A0R4S6
A6LU96	UniRef50_P07345
P65236	UniRef50_Q82ZA5
P0A1A4	UniRef50_P0A6B4
Q1CNU0	UniRef50_Q8XAW8
B2S4P6	UniRef50_O83973
Q7W181	UniRef50_Q8ZEY2
A1AVN6	UniRef50_Q8EG19
Q7A5R7	UniRef50_Q2FYS1
B1KRY8	UniRef50_Q0TMD6
C0Q1C2	UniRef50_Q89VC7
B8CXG0	UniRef50_B7GFN1
Q3IRM5	UniRef50_Q5UZJ9
B2SQT4	UniRef50_A1JS01
B2A3X6	UniRef50_Q2RJG3
B1LFI2	UniRef50_Q8XAK8
P9WPK8	UniRef50_Q73T00
A8FMF5	UniRef50_Q9PNJ2
Q2IRY0	UniRef50_Q8U8T9
Q8CR03	UniRef50_O34764
Q8F6I3	UniRef50_Q8F6I3
A5N6D9	UniRef50_Q97EY4
P38056	UniRef50_P38056
A5FRE5	UniRef50_Q3Z8J8
A3PCH6	UniRef50_Q7VCA1
Q8RI55	UniRef50_P43806
A6VMK7	UniRef50_Q6D272
Q9RQV9	UniRef50_B3R1Z6
Q9KG45	UniRef50_Q6GES3
Q7MGK6	UniRef50_Q9KVU3
Q83QR1	UniRef50_Q7N2B2
Q9Z8F3	UniRef50_Q9Z8F3
Q5P7A9	UniRef50_O67528
Q72NI8	UniRef50_Q72NI8
A5V884	UniRef50_A8IM96
B7V3D2	UniRef50_Q87V14
Q5FG09	UniRef50_Q5GTS0
Q7VBM8	UniRef50_Q83C10
Q8DR69	UniRef50_Q8Y5M0
Q02HQ1	UniRef50_P39615
B3R3W5	UniRef50_Q7WCQ5
Q03ZT9	UniRef50_Q03ZT9
Q64VP2	UniRef50_Q8AAP2
Q4LA40	UniRef50_Q9CF43
A8AIB5	UniRef50_Q87ID3
P51618	UniRef50_Q9KSJ3
Q834E2	UniRef50_Q834E2
A4SWX7	UniRef50_Q7VTF0
B9KMA3	UniRef50_A8LRS7
B6EHH4	UniRef50_A8FYZ1
B9LZL6	UniRef50_Q7NPI4
B0V529	UniRef50_Q6FEE6
A2BVS0	UniRef50_A2BVS0
Q8EBQ3	UniRef50_Q0HXI0
B2TY92	UniRef50_P0C8J7
B0JKA1	UniRef50_P17086
Q6LUH1	UniRef50_P77835
A0QHT7	UniRef50_A1T8R1
B3Q8A6	UniRef50_Q89WP6
A0LH56	UniRef50_A0LH56
Q8Z3I0	UniRef50_A8AQ53
B4ST34	UniRef50_B2FRN6
Q1GK79	UniRef50_Q21CB8
C1D5M5	UniRef50_Q1LIL8
Q7MNU0	UniRef50_P38100
Q983E9	UniRef50_Q5GTS0
Q5PB69	UniRef50_Q5PB69
Q8TZ14	UniRef50_Q8TZ14
P9WN34	UniRef50_P9WN34
Q747Q4	UniRef50_Q3SG61
Q3K150	UniRef50_Q8RG86
C3P641	UniRef50_O35011
Q6GHD5	UniRef50_O34153
Q8XMJ6	UniRef50_Q9WYD1
Q81JQ4	UniRef50_P39615
A3PW97	UniRef50_A4ZHR8
Q1H3U9	UniRef50_Q8P9X0
A1T894	UniRef50_P9WQ07
B9KDZ7	UniRef50_Q46108
Q87WW4	UniRef50_Q9HVX6
B1AJ58	UniRef50_B5ZBR5
B3PEE6	UniRef50_B3PEE6
B4RVP7	UniRef50_Q493D4
Q1LC96	UniRef50_Q9RJH9
Q8FFU0	UniRef50_P0A6C1
A2RCF8	UniRef50_Q9A1J4
B1LFY7	UniRef50_A5F8N2
B7NW64	UniRef50_P77835
Q3BML8	UniRef50_Q9PC50
Q88RP7	UniRef50_P07344
B7HPS8	UniRef50_Q82YY9
Q6AF36	UniRef50_O88018
Q97Q56	UniRef50_Q9CES8
Q8FK84	UniRef50_Q8EFF5
B2FPT0	UniRef50_Q8Z5C3
B7L673	UniRef50_Q8EG20
Q60A17	UniRef50_Q60A17
Q8G4G1	UniRef50_Q8G4G1
Q8FV09	UniRef50_Q8YDC6
A4TK60	UniRef50_Q8XBC7
A1UR86	UniRef50_A1UR86
Q7N139	UniRef50_Q6D0H5
Q60B71	UniRef50_Q60B71
C4XJU6	UniRef50_Q72AV1
Q5N4G7	UniRef50_P73848
P0DH77	UniRef50_P0DH77
Q5ZVY6	UniRef50_Q12P55
B4S6M3	UniRef50_Q8KES6
Q9I6Z1	UniRef50_Q9I6Z1
Q7MN10	UniRef50_A4VR04
Q9HJM1	UniRef50_Q6KZQ3
Q13TZ3	UniRef50_Q2Y639
B1HRX4	UniRef50_P54523
B2SFU7	UniRef50_A5F9G2
A1UZX9	UniRef50_Q54NE6
Q3J6C1	UniRef50_Q3J6C1
Q8FW12	UniRef50_Q7CXF0
Q74LL0	UniRef50_P00952
P66707	UniRef50_Q9CDY3
A5EKP4	UniRef50_Q8YC57
A4SKT0	UniRef50_P00929
P45293	UniRef50_P37527
Q73C99	UniRef50_P32395
O86785	UniRef50_O86785
A5UHG0	UniRef50_Q06756
Q62AJ2	UniRef50_C5CSH0
Q65ML0	UniRef50_P53558
Q1BSM9	UniRef50_Q92TA9
A4YGN2	UniRef50_Q975C8
Q8PSV9	UniRef50_Q2FPJ4
Q9JX42	UniRef50_Q9K1F9
Q4URG3	UniRef50_A1JS01
A8F4G1	UniRef50_P36252
Q0SXY7	UniRef50_P36936
A4XDR3	UniRef50_P09403
Q0W3X3	UniRef50_B0JIR2
A3CNX3	UniRef50_Q837V6
Q2N5X0	UniRef50_Q2N5X0
